MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
99999999904,000000000000000004,0.266,Active Import Interval (kW),03-01-2025 05:30
99999999904,000000000000000004,0.232,Active Import Interval (kW),03-01-2025 06:00
99999999904,000000000000000004,0.628,Active Import Interval (kW),03-01-2025 06:30
99999999904,000000000000000004,0.587,Active Import Interval (kW),03-01-2025 07:00
99999999904,000000000000000004,1.338,Active Import Interval (kW),03-01-2025 07:30
99999999904,000000000000000004,1.378,Active Import Interval (kW),03-01-2025 08:00
99999999904,000000000000000004,1.074,Active Import Interval (kW),03-01-2025 08:30
99999999904,000000000000000004,1.522,Active Import Interval (kW),03-01-2025 09:00
99999999904,000000000000000004,0.544,Active Import Interval (kW),03-01-2025 09:30
99999999904,000000000000000004,0.583,Active Import Interval (kW),03-01-2025 10:00
99999999904,000000000000000004,0.545,Active Import Interval (kW),03-01-2025 10:30
99999999904,000000000000000004,0.54,Active Import Interval (kW),03-01-2025 11:00
99999999904,000000000000000004,0.479,Active Import Interval (kW),03-01-2025 11:30
99999999904,000000000000000004,0.519,Active Import Interval (kW),03-01-2025 12:00
99999999904,000000000000000004,0.441,Active Import Interval (kW),03-01-2025 12:30
99999999904,000000000000000004,0.53,Active Import Interval (kW),03-01-2025 13:00
99999999904,000000000000000004,0.604,Active Import Interval (kW),03-01-2025 13:30
99999999904,000000000000000004,0.455,Active Import Interval (kW),03-01-2025 14:00
99999999904,000000000000000004,0.507,Active Import Interval (kW),03-01-2025 14:30
99999999904,000000000000000004,0.52,Active Import Interval (kW),03-01-2025 15:00
99999999904,000000000000000004,0.586,Active Import Interval (kW),03-01-2025 15:30
99999999904,000000000000000004,0.589,Active Import Interval (kW),03-01-2025 16:00
99999999904,000000000000000004,0.539,Active Import Interval (kW),03-01-2025 16:30
99999999904,000000000000000004,0.54,Active Import Interval (kW),03-01-2025 17:00
99999999904,000000000000000004,1.411,Active Import Interval (kW),03-01-2025 17:30
99999999904,000000000000000004,1.373,Active Import Interval (kW),03-01-2025 18:00
99999999904,000000000000000004,1.374,Active Import Interval (kW),03-01-2025 18:30
99999999904,000000000000000004,1.376,Active Import Interval (kW),03-01-2025 19:00
99999999904,000000000000000004,1.412,Active Import Interval (kW),03-01-2025 19:30
99999999904,000000000000000004,1.438,Active Import Interval (kW),03-01-2025 20:00
99999999904,000000000000000004,1.357,Active Import Interval (kW),03-01-2025 20:30
99999999904,000000000000000004,1.501,Active Import Interval (kW),03-01-2025 21:00
99999999904,000000000000000004,1.425,Active Import Interval (kW),03-01-2025 21:30
99999999904,000000000000000004,1.491,Active Import Interval (kW),03-01-2025 22:00
99999999904,000000000000000004,0.69,Active Import Interval (kW),03-01-2025 22:30
99999999904,000000000000000004,0.731,Active Import Interval (kW),03-01-2025 23:00
99999999904,000000000000000004,0.24,Active Import Interval (kW),03-01-2025 23:30
99999999904,000000000000000004,0.244,Active Import Interval (kW),04-01-2025 00:00
99999999904,000000000000000004,0.235,Active Import Interval (kW),04-01-2025 00:30
99999999904,000000000000000004,0.268,Active Import Interval (kW),04-01-2025 01:00
99999999904,000000000000000004,0.234,Active Import Interval (kW),04-01-2025 01:30
99999999904,000000000000000004,0.265,Active Import Interval (kW),04-01-2025 02:00
99999999904,000000000000000004,0.265,Active Import Interval (kW),04-01-2025 02:30
99999999904,000000000000000004,0.251,Active Import Interval (kW),04-01-2025 03:00
99999999904,000000000000000004,0.247,Active Import Interval (kW),04-01-2025 03:30
99999999904,000000000000000004,0.249,Active Import Interval (kW),04-01-2025 04:00
99999999904,000000000000000004,0.235,Active Import Interval (kW),04-01-2025 04:30
99999999904,000000000000000004,0.217,Active Import Interval (kW),04-01-2025 05:00
99999999904,000000000000000004,0.228,Active Import Interval (kW),04-01-2025 05:30
99999999904,000000000000000004,0.226,Active Import Interval (kW),04-01-2025 06:00
99999999904,000000000000000004,0.576,Active Import Interval (kW),04-01-2025 06:30
99999999904,000000000000000004,0.561,Active Import Interval (kW),04-01-2025 07:00
99999999904,000000000000000004,1.198,Active Import Interval (kW),04-01-2025 07:30
99999999904,000000000000000004,1.324,Active Import Interval (kW),04-01-2025 08:00
99999999904,000000000000000004,1.459,Active Import Interval (kW),04-01-2025 08:30
99999999904,000000000000000004,1.219,Active Import Interval (kW),04-01-2025 09:00
99999999904,000000000000000004,0.457,Active Import Interval (kW),04-01-2025 09:30
99999999904,000000000000000004,0.511,Active Import Interval (kW),04-01-2025 10:00
99999999904,000000000000000004,0.483,Active Import Interval (kW),04-01-2025 10:30
99999999904,000000000000000004,0.492,Active Import Interval (kW),04-01-2025 11:00
99999999904,000000000000000004,0.48,Active Import Interval (kW),04-01-2025 11:30
99999999904,000000000000000004,0.53,Active Import Interval (kW),04-01-2025 12:00
99999999904,000000000000000004,0.558,Active Import Interval (kW),04-01-2025 12:30
99999999904,000000000000000004,0.633,Active Import Interval (kW),04-01-2025 13:00
99999999904,000000000000000004,0.485,Active Import Interval (kW),04-01-2025 13:30
99999999904,000000000000000004,0.475,Active Import Interval (kW),04-01-2025 14:00
99999999904,000000000000000004,0.528,Active Import Interval (kW),04-01-2025 14:30
99999999904,000000000000000004,0.53,Active Import Interval (kW),04-01-2025 15:00
99999999904,000000000000000004,0.605,Active Import Interval (kW),04-01-2025 15:30
99999999904,000000000000000004,0.592,Active Import Interval (kW),04-01-2025 16:00
99999999904,000000000000000004,0.507,Active Import Interval (kW),04-01-2025 16:30
99999999904,000000000000000004,0.448,Active Import Interval (kW),04-01-2025 17:00
99999999904,000000000000000004,1.495,Active Import Interval (kW),04-01-2025 17:30
99999999904,000000000000000004,1.378,Active Import Interval (kW),04-01-2025 18:00
99999999904,000000000000000004,1.586,Active Import Interval (kW),04-01-2025 18:30
99999999904,000000000000000004,1.415,Active Import Interval (kW),04-01-2025 19:00
99999999904,000000000000000004,1.412,Active Import Interval (kW),04-01-2025 19:30
99999999904,000000000000000004,1.293,Active Import Interval (kW),04-01-2025 20:00
99999999904,000000000000000004,1.424,Active Import Interval (kW),04-01-2025 20:30
99999999904,000000000000000004,1.561,Active Import Interval (kW),04-01-2025 21:00
99999999904,000000000000000004,1.336,Active Import Interval (kW),04-01-2025 21:30
99999999904,000000000000000004,1.452,Active Import Interval (kW),04-01-2025 22:00
99999999904,000000000000000004,0.738,Active Import Interval (kW),04-01-2025 22:30
99999999904,000000000000000004,0.83,Active Import Interval (kW),04-01-2025 23:00
99999999904,000000000000000004,0.237,Active Import Interval (kW),04-01-2025 23:30
99999999904,000000000000000004,0.249,Active Import Interval (kW),05-01-2025 00:00
99999999904,000000000000000004,0.244,Active Import Interval (kW),05-01-2025 00:30
99999999904,000000000000000004,0.221,Active Import Interval (kW),05-01-2025 01:00
99999999904,000000000000000004,0.216,Active Import Interval (kW),05-01-2025 01:30
99999999904,000000000000000004,0.263,Active Import Interval (kW),05-01-2025 02:00
99999999904,000000000000000004,0.232,Active Import Interval (kW),05-01-2025 02:30
99999999904,000000000000000004,0.219,Active Import Interval (kW),05-01-2025 03:00
99999999904,000000000000000004,0.226,Active Import Interval (kW),05-01-2025 03:30
99999999904,000000000000000004,0.27,Active Import Interval (kW),05-01-2025 04:00
99999999904,000000000000000004,0.24,Active Import Interval (kW),05-01-2025 04:30
99999999904,000000000000000004,0.259,Active Import Interval (kW),05-01-2025 05:00
99999999904,000000000000000004,0.195,Active Import Interval (kW),05-01-2025 05:30
99999999904,000000000000000004,0.282,Active Import Interval (kW),05-01-2025 06:00
99999999904,000000000000000004,0.6,Active Import Interval (kW),05-01-2025 06:30
99999999904,000000000000000004,0.659,Active Import Interval (kW),05-01-2025 07:00
99999999904,000000000000000004,1.278,Active Import Interval (kW),05-01-2025 07:30
99999999904,000000000000000004,1.305,Active Import Interval (kW),05-01-2025 08:00
99999999904,000000000000000004,1.401,Active Import Interval (kW),05-01-2025 08:30
99999999904,000000000000000004,1.509,Active Import Interval (kW),05-01-2025 09:00
99999999904,000000000000000004,0.543,Active Import Interval (kW),05-01-2025 09:30
99999999904,000000000000000004,0.507,Active Import Interval (kW),05-01-2025 10:00
99999999904,000000000000000004,0.58,Active Import Interval (kW),05-01-2025 10:30
99999999904,000000000000000004,0.627,Active Import Interval (kW),05-01-2025 11:00
99999999904,000000000000000004,0.478,Active Import Interval (kW),05-01-2025 11:30
99999999904,000000000000000004,0.5,Active Import Interval (kW),05-01-2025 12:00
99999999904,000000000000000004,0.564,Active Import Interval (kW),05-01-2025 12:30
99999999904,000000000000000004,0.518,Active Import Interval (kW),05-01-2025 13:00
99999999904,000000000000000004,0.441,Active Import Interval (kW),05-01-2025 13:30
99999999904,000000000000000004,0.536,Active Import Interval (kW),05-01-2025 14:00
99999999904,000000000000000004,0.549,Active Import Interval (kW),05-01-2025 14:30
99999999904,000000000000000004,0.566,Active Import Interval (kW),05-01-2025 15:00
99999999904,000000000000000004,0.597,Active Import Interval (kW),05-01-2025 15:30
99999999904,000000000000000004,0.48,Active Import Interval (kW),05-01-2025 16:00
99999999904,000000000000000004,0.513,Active Import Interval (kW),05-01-2025 16:30
99999999904,000000000000000004,0.534,Active Import Interval (kW),05-01-2025 17:00
99999999904,000000000000000004,1.479,Active Import Interval (kW),05-01-2025 17:30
99999999904,000000000000000004,1.344,Active Import Interval (kW),05-01-2025 18:00
99999999904,000000000000000004,1.434,Active Import Interval (kW),05-01-2025 18:30
99999999904,000000000000000004,1.342,Active Import Interval (kW),05-01-2025 19:00
99999999904,000000000000000004,1.529,Active Import Interval (kW),05-01-2025 19:30
99999999904,000000000000000004,1.574,Active Import Interval (kW),05-01-2025 20:00
99999999904,000000000000000004,1.342,Active Import Interval (kW),05-01-2025 20:30
99999999904,000000000000000004,1.499,Active Import Interval (kW),05-01-2025 21:00
99999999904,000000000000000004,1.312,Active Import Interval (kW),05-01-2025 21:30
99999999904,000000000000000004,1.477,Active Import Interval (kW),05-01-2025 22:00
99999999904,000000000000000004,0.686,Active Import Interval (kW),05-01-2025 22:30
99999999904,000000000000000004,0.791,Active Import Interval (kW),05-01-2025 23:00
99999999904,000000000000000004,0.261,Active Import Interval (kW),05-01-2025 23:30
99999999904,000000000000000004,0.256,Active Import Interval (kW),06-01-2025 00:00
99999999904,000000000000000004,0.203,Active Import Interval (kW),06-01-2025 00:30
99999999904,000000000000000004,0.241,Active Import Interval (kW),06-01-2025 01:00
99999999904,000000000000000004,0.232,Active Import Interval (kW),06-01-2025 01:30
99999999904,000000000000000004,0.266,Active Import Interval (kW),06-01-2025 02:00
99999999904,000000000000000004,0.246,Active Import Interval (kW),06-01-2025 02:30
99999999904,000000000000000004,0.267,Active Import Interval (kW),06-01-2025 03:00
99999999904,000000000000000004,0.228,Active Import Interval (kW),06-01-2025 03:30
99999999904,000000000000000004,0.217,Active Import Interval (kW),06-01-2025 04:00
99999999904,000000000000000004,0.192,Active Import Interval (kW),06-01-2025 04:30
99999999904,000000000000000004,0.244,Active Import Interval (kW),06-01-2025 05:00
99999999904,000000000000000004,0.233,Active Import Interval (kW),06-01-2025 05:30
99999999904,000000000000000004,0.244,Active Import Interval (kW),06-01-2025 06:00
99999999904,000000000000000004,0.589,Active Import Interval (kW),06-01-2025 06:30
99999999904,000000000000000004,0.608,Active Import Interval (kW),06-01-2025 07:00
99999999904,000000000000000004,1.465,Active Import Interval (kW),06-01-2025 07:30
99999999904,000000000000000004,1.185,Active Import Interval (kW),06-01-2025 08:00
99999999904,000000000000000004,1.369,Active Import Interval (kW),06-01-2025 08:30
99999999904,000000000000000004,1.446,Active Import Interval (kW),06-01-2025 09:00
99999999904,000000000000000004,0.56,Active Import Interval (kW),06-01-2025 09:30
99999999904,000000000000000004,0.617,Active Import Interval (kW),06-01-2025 10:00
99999999904,000000000000000004,0.523,Active Import Interval (kW),06-01-2025 10:30
99999999904,000000000000000004,0.544,Active Import Interval (kW),06-01-2025 11:00
99999999904,000000000000000004,0.524,Active Import Interval (kW),06-01-2025 11:30
99999999904,000000000000000004,0.523,Active Import Interval (kW),06-01-2025 12:00
99999999904,000000000000000004,0.614,Active Import Interval (kW),06-01-2025 12:30
99999999904,000000000000000004,0.475,Active Import Interval (kW),06-01-2025 13:00
99999999904,000000000000000004,0.512,Active Import Interval (kW),06-01-2025 13:30
99999999904,000000000000000004,0.515,Active Import Interval (kW),06-01-2025 14:00
99999999904,000000000000000004,0.538,Active Import Interval (kW),06-01-2025 14:30
99999999904,000000000000000004,0.524,Active Import Interval (kW),06-01-2025 15:00
99999999904,000000000000000004,0.564,Active Import Interval (kW),06-01-2025 15:30
99999999904,000000000000000004,0.559,Active Import Interval (kW),06-01-2025 16:00
99999999904,000000000000000004,0.614,Active Import Interval (kW),06-01-2025 16:30
99999999904,000000000000000004,0.574,Active Import Interval (kW),06-01-2025 17:00
99999999904,000000000000000004,1.327,Active Import Interval (kW),06-01-2025 17:30
99999999904,000000000000000004,1.248,Active Import Interval (kW),06-01-2025 18:00
99999999904,000000000000000004,1.385,Active Import Interval (kW),06-01-2025 18:30
99999999904,000000000000000004,1.361,Active Import Interval (kW),06-01-2025 19:00
99999999904,000000000000000004,1.402,Active Import Interval (kW),06-01-2025 19:30
99999999904,000000000000000004,1.584,Active Import Interval (kW),06-01-2025 20:00
99999999904,000000000000000004,1.471,Active Import Interval (kW),06-01-2025 20:30
99999999904,000000000000000004,1.275,Active Import Interval (kW),06-01-2025 21:00
99999999904,000000000000000004,1.341,Active Import Interval (kW),06-01-2025 21:30
99999999904,000000000000000004,1.614,Active Import Interval (kW),06-01-2025 22:00
99999999904,000000000000000004,0.701,Active Import Interval (kW),06-01-2025 22:30
99999999904,000000000000000004,0.821,Active Import Interval (kW),06-01-2025 23:00
99999999904,000000000000000004,0.255,Active Import Interval (kW),06-01-2025 23:30
99999999904,000000000000000004,0.215,Active Import Interval (kW),07-01-2025 00:00
99999999904,000000000000000004,0.214,Active Import Interval (kW),07-01-2025 00:30
99999999904,000000000000000004,0.245,Active Import Interval (kW),07-01-2025 01:00
99999999904,000000000000000004,0.244,Active Import Interval (kW),07-01-2025 01:30
99999999904,000000000000000004,0.258,Active Import Interval (kW),07-01-2025 02:00
99999999904,000000000000000004,0.249,Active Import Interval (kW),07-01-2025 02:30
99999999904,000000000000000004,0.219,Active Import Interval (kW),07-01-2025 03:00
99999999904,000000000000000004,0.273,Active Import Interval (kW),07-01-2025 03:30
99999999904,000000000000000004,0.242,Active Import Interval (kW),07-01-2025 04:00
99999999904,000000000000000004,0.241,Active Import Interval (kW),07-01-2025 04:30
99999999904,000000000000000004,0.242,Active Import Interval (kW),07-01-2025 05:00
99999999904,000000000000000004,0.21,Active Import Interval (kW),07-01-2025 05:30
99999999904,000000000000000004,0.223,Active Import Interval (kW),07-01-2025 06:00
99999999904,000000000000000004,0.635,Active Import Interval (kW),07-01-2025 06:30
99999999904,000000000000000004,0.629,Active Import Interval (kW),07-01-2025 07:00
99999999904,000000000000000004,1.258,Active Import Interval (kW),07-01-2025 07:30
99999999904,000000000000000004,1.323,Active Import Interval (kW),07-01-2025 08:00
99999999904,000000000000000004,1.255,Active Import Interval (kW),07-01-2025 08:30
99999999904,000000000000000004,1.252,Active Import Interval (kW),07-01-2025 09:00
99999999904,000000000000000004,0.518,Active Import Interval (kW),07-01-2025 09:30
99999999904,000000000000000004,0.489,Active Import Interval (kW),07-01-2025 10:00
99999999904,000000000000000004,0.505,Active Import Interval (kW),07-01-2025 10:30
99999999904,000000000000000004,0.531,Active Import Interval (kW),07-01-2025 11:00
99999999904,000000000000000004,0.537,Active Import Interval (kW),07-01-2025 11:30
99999999904,000000000000000004,0.53,Active Import Interval (kW),07-01-2025 12:00
99999999904,000000000000000004,0.528,Active Import Interval (kW),07-01-2025 12:30
99999999904,000000000000000004,0.554,Active Import Interval (kW),07-01-2025 13:00
99999999904,000000000000000004,0.541,Active Import Interval (kW),07-01-2025 13:30
99999999904,000000000000000004,0.539,Active Import Interval (kW),07-01-2025 14:00
99999999904,000000000000000004,0.52,Active Import Interval (kW),07-01-2025 14:30
99999999904,000000000000000004,0.534,Active Import Interval (kW),07-01-2025 15:00
99999999904,000000000000000004,0.57,Active Import Interval (kW),07-01-2025 15:30
99999999904,000000000000000004,0.566,Active Import Interval (kW),07-01-2025 16:00
99999999904,000000000000000004,0.524,Active Import Interval (kW),07-01-2025 16:30
99999999904,000000000000000004,0.51,Active Import Interval (kW),07-01-2025 17:00
99999999904,000000000000000004,1.349,Active Import Interval (kW),07-01-2025 17:30
99999999904,000000000000000004,1.308,Active Import Interval (kW),07-01-2025 18:00
99999999904,000000000000000004,1.615,Active Import Interval (kW),07-01-2025 18:30
99999999904,000000000000000004,1.334,Active Import Interval (kW),07-01-2025 19:00
99999999904,000000000000000004,1.537,Active Import Interval (kW),07-01-2025 19:30
99999999904,000000000000000004,1.424,Active Import Interval (kW),07-01-2025 20:00
99999999904,000000000000000004,1.505,Active Import Interval (kW),07-01-2025 20:30
99999999904,000000000000000004,1.363,Active Import Interval (kW),07-01-2025 21:00
99999999904,000000000000000004,1.405,Active Import Interval (kW),07-01-2025 21:30
99999999904,000000000000000004,1.547,Active Import Interval (kW),07-01-2025 22:00
99999999904,000000000000000004,0.873,Active Import Interval (kW),07-01-2025 22:30
99999999904,000000000000000004,0.789,Active Import Interval (kW),07-01-2025 23:00
99999999904,000000000000000004,0.261,Active Import Interval (kW),07-01-2025 23:30
99999999904,000000000000000004,0.252,Active Import Interval (kW),08-01-2025 00:00
99999999904,000000000000000004,0.257,Active Import Interval (kW),08-01-2025 00:30
99999999904,000000000000000004,0.246,Active Import Interval (kW),08-01-2025 01:00
99999999904,000000000000000004,0.237,Active Import Interval (kW),08-01-2025 01:30
99999999904,000000000000000004,0.284,Active Import Interval (kW),08-01-2025 02:00
99999999904,000000000000000004,0.233,Active Import Interval (kW),08-01-2025 02:30
99999999904,000000000000000004,0.255,Active Import Interval (kW),08-01-2025 03:00
99999999904,000000000000000004,0.235,Active Import Interval (kW),08-01-2025 03:30
99999999904,000000000000000004,0.247,Active Import Interval (kW),08-01-2025 04:00
99999999904,000000000000000004,0.228,Active Import Interval (kW),08-01-2025 04:30
99999999904,000000000000000004,0.226,Active Import Interval (kW),08-01-2025 05:00
99999999904,000000000000000004,0.236,Active Import Interval (kW),08-01-2025 05:30
99999999904,000000000000000004,0.255,Active Import Interval (kW),08-01-2025 06:00
99999999904,000000000000000004,0.545,Active Import Interval (kW),08-01-2025 06:30
99999999904,000000000000000004,0.663,Active Import Interval (kW),08-01-2025 07:00
99999999904,000000000000000004,1.322,Active Import Interval (kW),08-01-2025 07:30
99999999904,000000000000000004,1.363,Active Import Interval (kW),08-01-2025 08:00
99999999904,000000000000000004,1.244,Active Import Interval (kW),08-01-2025 08:30
99999999904,000000000000000004,1.429,Active Import Interval (kW),08-01-2025 09:00
99999999904,000000000000000004,0.532,Active Import Interval (kW),08-01-2025 09:30
99999999904,000000000000000004,0.556,Active Import Interval (kW),08-01-2025 10:00
99999999904,000000000000000004,0.468,Active Import Interval (kW),08-01-2025 10:30
99999999904,000000000000000004,0.621,Active Import Interval (kW),08-01-2025 11:00
99999999904,000000000000000004,0.573,Active Import Interval (kW),08-01-2025 11:30
99999999904,000000000000000004,0.508,Active Import Interval (kW),08-01-2025 12:00
99999999904,000000000000000004,0.512,Active Import Interval (kW),08-01-2025 12:30
99999999904,000000000000000004,0.547,Active Import Interval (kW),08-01-2025 13:00
99999999904,000000000000000004,0.503,Active Import Interval (kW),08-01-2025 13:30
99999999904,000000000000000004,0.476,Active Import Interval (kW),08-01-2025 14:00
99999999904,000000000000000004,0.533,Active Import Interval (kW),08-01-2025 14:30
99999999904,000000000000000004,0.596,Active Import Interval (kW),08-01-2025 15:00
