MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10013715764,000000000024641939,0.454,Active Import Interval (kW),18-02-2026 01:00
10013715764,000000000024641939,0.434,Active Import Interval (kW),18-02-2026 00:30
10013715764,000000000024641939,0.520,Active Import Interval (kW),18-02-2026 00:00
10013715764,000000000024641939,0.614,Active Import Interval (kW),17-02-2026 23:30
10013715764,000000000024641939,2.502,Active Import Interval (kW),17-02-2026 23:00
10013715764,000000000024641939,2.614,Active Import Interval (kW),17-02-2026 22:30
10013715764,000000000024641939,2.730,Active Import Interval (kW),17-02-2026 22:00
10013715764,000000000024641939,3.006,Active Import Interval (kW),17-02-2026 21:30
10013715764,000000000024641939,2.794,Active Import Interval (kW),17-02-2026 21:00
10013715764,000000000024641939,3.066,Active Import Interval (kW),17-02-2026 20:30
10013715764,000000000024641939,3.372,Active Import Interval (kW),17-02-2026 20:00
10013715764,000000000024641939,4.712,Active Import Interval (kW),17-02-2026 19:30
10013715764,000000000024641939,1.302,Active Import Interval (kW),17-02-2026 19:00
10013715764,000000000024641939,0.946,Active Import Interval (kW),17-02-2026 18:30
10013715764,000000000024641939,0.884,Active Import Interval (kW),17-02-2026 18:00
10013715764,000000000024641939,0.616,Active Import Interval (kW),17-02-2026 17:30
10013715764,000000000024641939,4.684,Active Import Interval (kW),17-02-2026 17:00
10013715764,000000000024641939,4.150,Active Import Interval (kW),17-02-2026 16:30
10013715764,000000000024641939,4.210,Active Import Interval (kW),17-02-2026 16:00
10013715764,000000000024641939,3.144,Active Import Interval (kW),17-02-2026 15:30
10013715764,000000000024641939,2.922,Active Import Interval (kW),17-02-2026 15:00
10013715764,000000000024641939,2.746,Active Import Interval (kW),17-02-2026 14:30
10013715764,000000000024641939,4.862,Active Import Interval (kW),17-02-2026 14:00
10013715764,000000000024641939,3.368,Active Import Interval (kW),17-02-2026 13:30
10013715764,000000000024641939,4.328,Active Import Interval (kW),17-02-2026 13:00
10013715764,000000000024641939,4.782,Active Import Interval (kW),17-02-2026 12:30
10013715764,000000000024641939,3.762,Active Import Interval (kW),17-02-2026 12:00
10013715764,000000000024641939,3.670,Active Import Interval (kW),17-02-2026 11:30
10013715764,000000000024641939,3.734,Active Import Interval (kW),17-02-2026 11:00
10013715764,000000000024641939,3.762,Active Import Interval (kW),17-02-2026 10:30
10013715764,000000000024641939,3.816,Active Import Interval (kW),17-02-2026 10:00
10013715764,000000000024641939,3.176,Active Import Interval (kW),17-02-2026 09:30
10013715764,000000000024641939,5.020,Active Import Interval (kW),17-02-2026 09:00
10013715764,000000000024641939,5.724,Active Import Interval (kW),17-02-2026 08:30
10013715764,000000000024641939,5.090,Active Import Interval (kW),17-02-2026 08:00
10013715764,000000000024641939,5.978,Active Import Interval (kW),17-02-2026 07:30
10013715764,000000000024641939,3.192,Active Import Interval (kW),17-02-2026 07:00
10013715764,000000000024641939,4.716,Active Import Interval (kW),17-02-2026 06:30
10013715764,000000000024641939,1.524,Active Import Interval (kW),17-02-2026 06:00
10013715764,000000000024641939,3.022,Active Import Interval (kW),17-02-2026 05:30
10013715764,000000000024641939,3.400,Active Import Interval (kW),17-02-2026 05:00
10013715764,000000000024641939,2.644,Active Import Interval (kW),17-02-2026 04:30
10013715764,000000000024641939,1.456,Active Import Interval (kW),17-02-2026 04:00
10013715764,000000000024641939,1.032,Active Import Interval (kW),17-02-2026 03:30
10013715764,000000000024641939,0.498,Active Import Interval (kW),17-02-2026 03:00
10013715764,000000000024641939,0.510,Active Import Interval (kW),17-02-2026 02:30
10013715764,000000000024641939,0.470,Active Import Interval (kW),17-02-2026 02:00
10013715764,000000000024641939,0.404,Active Import Interval (kW),17-02-2026 01:30
10013715764,000000000024641939,0.494,Active Import Interval (kW),17-02-2026 01:00
10013715764,000000000024641939,0.414,Active Import Interval (kW),17-02-2026 00:30
10013715764,000000000024641939,0.434,Active Import Interval (kW),17-02-2026 00:00
10013715764,000000000024641939,0.414,Active Import Interval (kW),16-02-2026 23:30
10013715764,000000000024641939,2.318,Active Import Interval (kW),16-02-2026 23:00
10013715764,000000000024641939,2.424,Active Import Interval (kW),16-02-2026 22:30
10013715764,000000000024641939,2.502,Active Import Interval (kW),16-02-2026 22:00
10013715764,000000000024641939,2.780,Active Import Interval (kW),16-02-2026 21:30
10013715764,000000000024641939,3.456,Active Import Interval (kW),16-02-2026 21:00
10013715764,000000000024641939,3.196,Active Import Interval (kW),16-02-2026 20:30
10013715764,000000000024641939,3.174,Active Import Interval (kW),16-02-2026 20:00
10013715764,000000000024641939,4.898,Active Import Interval (kW),16-02-2026 19:30
10013715764,000000000024641939,1.500,Active Import Interval (kW),16-02-2026 19:00
10013715764,000000000024641939,1.540,Active Import Interval (kW),16-02-2026 18:30
10013715764,000000000024641939,2.344,Active Import Interval (kW),16-02-2026 18:00
10013715764,000000000024641939,1.916,Active Import Interval (kW),16-02-2026 17:30
10013715764,000000000024641939,4.366,Active Import Interval (kW),16-02-2026 17:00
10013715764,000000000024641939,4.364,Active Import Interval (kW),16-02-2026 16:30
10013715764,000000000024641939,3.172,Active Import Interval (kW),16-02-2026 16:00
10013715764,000000000024641939,3.184,Active Import Interval (kW),16-02-2026 15:30
10013715764,000000000024641939,3.260,Active Import Interval (kW),16-02-2026 15:00
10013715764,000000000024641939,2.320,Active Import Interval (kW),16-02-2026 14:30
10013715764,000000000024641939,4.062,Active Import Interval (kW),16-02-2026 14:00
10013715764,000000000024641939,3.850,Active Import Interval (kW),16-02-2026 13:30
10013715764,000000000024641939,4.216,Active Import Interval (kW),16-02-2026 13:00
10013715764,000000000024641939,4.498,Active Import Interval (kW),16-02-2026 12:30
10013715764,000000000024641939,3.428,Active Import Interval (kW),16-02-2026 12:00
10013715764,000000000024641939,3.394,Active Import Interval (kW),16-02-2026 11:30
10013715764,000000000024641939,3.438,Active Import Interval (kW),16-02-2026 11:00
10013715764,000000000024641939,3.372,Active Import Interval (kW),16-02-2026 10:30
10013715764,000000000024641939,3.922,Active Import Interval (kW),16-02-2026 10:00
10013715764,000000000024641939,3.738,Active Import Interval (kW),16-02-2026 09:30
10013715764,000000000024641939,5.544,Active Import Interval (kW),16-02-2026 09:00
10013715764,000000000024641939,5.732,Active Import Interval (kW),16-02-2026 08:30
10013715764,000000000024641939,5.174,Active Import Interval (kW),16-02-2026 08:00
10013715764,000000000024641939,6.574,Active Import Interval (kW),16-02-2026 07:30
10013715764,000000000024641939,3.778,Active Import Interval (kW),16-02-2026 07:00
10013715764,000000000024641939,5.072,Active Import Interval (kW),16-02-2026 06:30
10013715764,000000000024641939,1.886,Active Import Interval (kW),16-02-2026 06:00
10013715764,000000000024641939,2.156,Active Import Interval (kW),16-02-2026 05:30
10013715764,000000000024641939,2.526,Active Import Interval (kW),16-02-2026 05:00
10013715764,000000000024641939,2.610,Active Import Interval (kW),16-02-2026 04:30
10013715764,000000000024641939,1.306,Active Import Interval (kW),16-02-2026 04:00
10013715764,000000000024641939,1.034,Active Import Interval (kW),16-02-2026 03:30
10013715764,000000000024641939,0.388,Active Import Interval (kW),16-02-2026 03:00
10013715764,000000000024641939,0.400,Active Import Interval (kW),16-02-2026 02:30
10013715764,000000000024641939,0.352,Active Import Interval (kW),16-02-2026 02:00
10013715764,000000000024641939,0.310,Active Import Interval (kW),16-02-2026 01:30
10013715764,000000000024641939,0.344,Active Import Interval (kW),16-02-2026 01:00
10013715764,000000000024641939,0.366,Active Import Interval (kW),16-02-2026 00:30
10013715764,000000000024641939,0.278,Active Import Interval (kW),16-02-2026 00:00
10013715764,000000000024641939,0.318,Active Import Interval (kW),15-02-2026 23:30
10013715764,000000000024641939,1.462,Active Import Interval (kW),15-02-2026 23:00
10013715764,000000000024641939,1.374,Active Import Interval (kW),15-02-2026 22:30
10013715764,000000000024641939,1.318,Active Import Interval (kW),15-02-2026 22:00
10013715764,000000000024641939,1.448,Active Import Interval (kW),15-02-2026 21:30
10013715764,000000000024641939,2.196,Active Import Interval (kW),15-02-2026 21:00
10013715764,000000000024641939,1.994,Active Import Interval (kW),15-02-2026 20:30
10013715764,000000000024641939,2.780,Active Import Interval (kW),15-02-2026 20:00
10013715764,000000000024641939,3.498,Active Import Interval (kW),15-02-2026 19:30
10013715764,000000000024641939,0.280,Active Import Interval (kW),15-02-2026 19:00
10013715764,000000000024641939,0.278,Active Import Interval (kW),15-02-2026 18:30
10013715764,000000000024641939,0.246,Active Import Interval (kW),15-02-2026 18:00
10013715764,000000000024641939,0.268,Active Import Interval (kW),15-02-2026 17:30
10013715764,000000000024641939,2.650,Active Import Interval (kW),15-02-2026 17:00
10013715764,000000000024641939,2.906,Active Import Interval (kW),15-02-2026 16:30
10013715764,000000000024641939,1.618,Active Import Interval (kW),15-02-2026 16:00
10013715764,000000000024641939,1.648,Active Import Interval (kW),15-02-2026 15:30
10013715764,000000000024641939,1.622,Active Import Interval (kW),15-02-2026 15:00
10013715764,000000000024641939,0.914,Active Import Interval (kW),15-02-2026 14:30
10013715764,000000000024641939,2.636,Active Import Interval (kW),15-02-2026 14:00
10013715764,000000000024641939,2.656,Active Import Interval (kW),15-02-2026 13:30
10013715764,000000000024641939,2.712,Active Import Interval (kW),15-02-2026 13:00
10013715764,000000000024641939,3.040,Active Import Interval (kW),15-02-2026 12:30
10013715764,000000000024641939,1.966,Active Import Interval (kW),15-02-2026 12:00
10013715764,000000000024641939,2.024,Active Import Interval (kW),15-02-2026 11:30
10013715764,000000000024641939,2.002,Active Import Interval (kW),15-02-2026 11:00
10013715764,000000000024641939,1.888,Active Import Interval (kW),15-02-2026 10:30
10013715764,000000000024641939,2.352,Active Import Interval (kW),15-02-2026 10:00
10013715764,000000000024641939,1.946,Active Import Interval (kW),15-02-2026 09:30
10013715764,000000000024641939,3.786,Active Import Interval (kW),15-02-2026 09:00
10013715764,000000000024641939,3.954,Active Import Interval (kW),15-02-2026 08:30
10013715764,000000000024641939,3.992,Active Import Interval (kW),15-02-2026 08:00
10013715764,000000000024641939,4.318,Active Import Interval (kW),15-02-2026 07:30
10013715764,000000000024641939,2.946,Active Import Interval (kW),15-02-2026 07:00
10013715764,000000000024641939,4.886,Active Import Interval (kW),15-02-2026 06:30
10013715764,000000000024641939,1.160,Active Import Interval (kW),15-02-2026 06:00
10013715764,000000000024641939,1.512,Active Import Interval (kW),15-02-2026 05:30
10013715764,000000000024641939,1.742,Active Import Interval (kW),15-02-2026 05:00
10013715764,000000000024641939,1.896,Active Import Interval (kW),15-02-2026 04:30
10013715764,000000000024641939,0.380,Active Import Interval (kW),15-02-2026 04:00
10013715764,000000000024641939,0.440,Active Import Interval (kW),15-02-2026 03:30
10013715764,000000000024641939,0.396,Active Import Interval (kW),15-02-2026 03:00
10013715764,000000000024641939,0.422,Active Import Interval (kW),15-02-2026 02:30
10013715764,000000000024641939,0.416,Active Import Interval (kW),15-02-2026 02:00
10013715764,000000000024641939,0.406,Active Import Interval (kW),15-02-2026 01:30
10013715764,000000000024641939,0.372,Active Import Interval (kW),15-02-2026 01:00
10013715764,000000000024641939,0.410,Active Import Interval (kW),15-02-2026 00:30
10013715764,000000000024641939,0.412,Active Import Interval (kW),15-02-2026 00:00
10013715764,000000000024641939,0.388,Active Import Interval (kW),14-02-2026 23:30
10013715764,000000000024641939,1.700,Active Import Interval (kW),14-02-2026 23:00
10013715764,000000000024641939,1.692,Active Import Interval (kW),14-02-2026 22:30
10013715764,000000000024641939,1.610,Active Import Interval (kW),14-02-2026 22:00
10013715764,000000000024641939,1.726,Active Import Interval (kW),14-02-2026 21:30
10013715764,000000000024641939,3.002,Active Import Interval (kW),14-02-2026 21:00
10013715764,000000000024641939,2.774,Active Import Interval (kW),14-02-2026 20:30
10013715764,000000000024641939,3.266,Active Import Interval (kW),14-02-2026 20:00
10013715764,000000000024641939,3.888,Active Import Interval (kW),14-02-2026 19:30
10013715764,000000000024641939,0.358,Active Import Interval (kW),14-02-2026 19:00
10013715764,000000000024641939,0.364,Active Import Interval (kW),14-02-2026 18:30
10013715764,000000000024641939,0.374,Active Import Interval (kW),14-02-2026 18:00
10013715764,000000000024641939,0.326,Active Import Interval (kW),14-02-2026 17:30
10013715764,000000000024641939,2.930,Active Import Interval (kW),14-02-2026 17:00
10013715764,000000000024641939,3.252,Active Import Interval (kW),14-02-2026 16:30
10013715764,000000000024641939,2.236,Active Import Interval (kW),14-02-2026 16:00
10013715764,000000000024641939,2.148,Active Import Interval (kW),14-02-2026 15:30
10013715764,000000000024641939,2.208,Active Import Interval (kW),14-02-2026 15:00
10013715764,000000000024641939,1.428,Active Import Interval (kW),14-02-2026 14:30
10013715764,000000000024641939,3.000,Active Import Interval (kW),14-02-2026 14:00
10013715764,000000000024641939,3.032,Active Import Interval (kW),14-02-2026 13:30
10013715764,000000000024641939,2.938,Active Import Interval (kW),14-02-2026 13:00
10013715764,000000000024641939,3.222,Active Import Interval (kW),14-02-2026 12:30
10013715764,000000000024641939,2.230,Active Import Interval (kW),14-02-2026 12:00
10013715764,000000000024641939,2.214,Active Import Interval (kW),14-02-2026 11:30
10013715764,000000000024641939,2.120,Active Import Interval (kW),14-02-2026 11:00
10013715764,000000000024641939,2.046,Active Import Interval (kW),14-02-2026 10:30
10013715764,000000000024641939,2.378,Active Import Interval (kW),14-02-2026 10:00
10013715764,000000000024641939,2.074,Active Import Interval (kW),14-02-2026 09:30
10013715764,000000000024641939,4.132,Active Import Interval (kW),14-02-2026 09:00
10013715764,000000000024641939,4.498,Active Import Interval (kW),14-02-2026 08:30
10013715764,000000000024641939,4.226,Active Import Interval (kW),14-02-2026 08:00
10013715764,000000000024641939,4.742,Active Import Interval (kW),14-02-2026 07:30
10013715764,000000000024641939,3.860,Active Import Interval (kW),14-02-2026 07:00
10013715764,000000000024641939,4.516,Active Import Interval (kW),14-02-2026 06:30
10013715764,000000000024641939,2.976,Active Import Interval (kW),14-02-2026 06:00
10013715764,000000000024641939,3.956,Active Import Interval (kW),14-02-2026 05:30
10013715764,000000000024641939,3.236,Active Import Interval (kW),14-02-2026 05:00
10013715764,000000000024641939,1.806,Active Import Interval (kW),14-02-2026 04:30
10013715764,000000000024641939,0.400,Active Import Interval (kW),14-02-2026 04:00
10013715764,000000000024641939,0.350,Active Import Interval (kW),14-02-2026 03:30
10013715764,000000000024641939,0.402,Active Import Interval (kW),14-02-2026 03:00
10013715764,000000000024641939,0.340,Active Import Interval (kW),14-02-2026 02:30
10013715764,000000000024641939,0.326,Active Import Interval (kW),14-02-2026 02:00
10013715764,000000000024641939,0.344,Active Import Interval (kW),14-02-2026 01:30
10013715764,000000000024641939,0.326,Active Import Interval (kW),14-02-2026 01:00
10013715764,000000000024641939,0.288,Active Import Interval (kW),14-02-2026 00:30
10013715764,000000000024641939,0.318,Active Import Interval (kW),14-02-2026 00:00
10013715764,000000000024641939,0.282,Active Import Interval (kW),13-02-2026 23:30
10013715764,000000000024641939,2.612,Active Import Interval (kW),13-02-2026 23:00
10013715764,000000000024641939,2.684,Active Import Interval (kW),13-02-2026 22:30
10013715764,000000000024641939,2.604,Active Import Interval (kW),13-02-2026 22:00
10013715764,000000000024641939,2.740,Active Import Interval (kW),13-02-2026 21:30
10013715764,000000000024641939,3.472,Active Import Interval (kW),13-02-2026 21:00
10013715764,000000000024641939,3.374,Active Import Interval (kW),13-02-2026 20:30
10013715764,000000000024641939,3.376,Active Import Interval (kW),13-02-2026 20:00
10013715764,000000000024641939,5.118,Active Import Interval (kW),13-02-2026 19:30
10013715764,000000000024641939,0.272,Active Import Interval (kW),13-02-2026 19:00
10013715764,000000000024641939,0.230,Active Import Interval (kW),13-02-2026 18:30
10013715764,000000000024641939,0.896,Active Import Interval (kW),13-02-2026 18:00
10013715764,000000000024641939,0.382,Active Import Interval (kW),13-02-2026 17:30
10013715764,000000000024641939,4.124,Active Import Interval (kW),13-02-2026 17:00
10013715764,000000000024641939,4.452,Active Import Interval (kW),13-02-2026 16:30
10013715764,000000000024641939,3.242,Active Import Interval (kW),13-02-2026 16:00
10013715764,000000000024641939,3.248,Active Import Interval (kW),13-02-2026 15:30
10013715764,000000000024641939,3.142,Active Import Interval (kW),13-02-2026 15:00
10013715764,000000000024641939,2.832,Active Import Interval (kW),13-02-2026 14:30
10013715764,000000000024641939,3.598,Active Import Interval (kW),13-02-2026 14:00
10013715764,000000000024641939,3.452,Active Import Interval (kW),13-02-2026 13:30
10013715764,000000000024641939,4.226,Active Import Interval (kW),13-02-2026 13:00
10013715764,000000000024641939,4.386,Active Import Interval (kW),13-02-2026 12:30
10013715764,000000000024641939,3.296,Active Import Interval (kW),13-02-2026 12:00
10013715764,000000000024641939,3.418,Active Import Interval (kW),13-02-2026 11:30
10013715764,000000000024641939,3.042,Active Import Interval (kW),13-02-2026 11:00
10013715764,000000000024641939,3.580,Active Import Interval (kW),13-02-2026 10:30
10013715764,000000000024641939,3.904,Active Import Interval (kW),13-02-2026 10:00
10013715764,000000000024641939,3.188,Active Import Interval (kW),13-02-2026 09:30
10013715764,000000000024641939,4.474,Active Import Interval (kW),13-02-2026 09:00
10013715764,000000000024641939,4.868,Active Import Interval (kW),13-02-2026 08:30
10013715764,000000000024641939,4.622,Active Import Interval (kW),13-02-2026 08:00
10013715764,000000000024641939,5.436,Active Import Interval (kW),13-02-2026 07:30
10013715764,000000000024641939,2.226,Active Import Interval (kW),13-02-2026 07:00
10013715764,000000000024641939,4.498,Active Import Interval (kW),13-02-2026 06:30
10013715764,000000000024641939,2.862,Active Import Interval (kW),13-02-2026 06:00
10013715764,000000000024641939,3.900,Active Import Interval (kW),13-02-2026 05:30
10013715764,000000000024641939,3.558,Active Import Interval (kW),13-02-2026 05:00
10013715764,000000000024641939,2.254,Active Import Interval (kW),13-02-2026 04:30
10013715764,000000000024641939,0.718,Active Import Interval (kW),13-02-2026 04:00
10013715764,000000000024641939,1.246,Active Import Interval (kW),13-02-2026 03:30
10013715764,000000000024641939,0.356,Active Import Interval (kW),13-02-2026 03:00
10013715764,000000000024641939,0.238,Active Import Interval (kW),13-02-2026 02:30
10013715764,000000000024641939,0.298,Active Import Interval (kW),13-02-2026 02:00
10013715764,000000000024641939,1.386,Active Import Interval (kW),13-02-2026 01:30
10013715764,000000000024641939,0.304,Active Import Interval (kW),13-02-2026 01:00
10013715764,000000000024641939,0.984,Active Import Interval (kW),13-02-2026 00:30
10013715764,000000000024641939,0.686,Active Import Interval (kW),13-02-2026 00:00
10013715764,000000000024641939,0.426,Active Import Interval (kW),12-02-2026 23:30
10013715764,000000000024641939,1.670,Active Import Interval (kW),12-02-2026 23:00
10013715764,000000000024641939,1.732,Active Import Interval (kW),12-02-2026 22:30
10013715764,000000000024641939,1.702,Active Import Interval (kW),12-02-2026 22:00
10013715764,000000000024641939,2.148,Active Import Interval (kW),12-02-2026 21:30
10013715764,000000000024641939,1.624,Active Import Interval (kW),12-02-2026 21:00
10013715764,000000000024641939,2.858,Active Import Interval (kW),12-02-2026 20:30
10013715764,000000000024641939,1.742,Active Import Interval (kW),12-02-2026 20:00
10013715764,000000000024641939,4.486,Active Import Interval (kW),12-02-2026 19:30
10013715764,000000000024641939,1.584,Active Import Interval (kW),12-02-2026 19:00
10013715764,000000000024641939,3.346,Active Import Interval (kW),12-02-2026 18:30
10013715764,000000000024641939,0.346,Active Import Interval (kW),12-02-2026 18:00
10013715764,000000000024641939,0.450,Active Import Interval (kW),12-02-2026 17:30
10013715764,000000000024641939,2.770,Active Import Interval (kW),12-02-2026 17:00
10013715764,000000000024641939,3.236,Active Import Interval (kW),12-02-2026 16:30
10013715764,000000000024641939,1.936,Active Import Interval (kW),12-02-2026 16:00
10013715764,000000000024641939,1.942,Active Import Interval (kW),12-02-2026 15:30
10013715764,000000000024641939,2.120,Active Import Interval (kW),12-02-2026 15:00
10013715764,000000000024641939,1.704,Active Import Interval (kW),12-02-2026 14:30
10013715764,000000000024641939,2.386,Active Import Interval (kW),12-02-2026 14:00
10013715764,000000000024641939,2.348,Active Import Interval (kW),12-02-2026 13:30
10013715764,000000000024641939,3.104,Active Import Interval (kW),12-02-2026 13:00
10013715764,000000000024641939,3.586,Active Import Interval (kW),12-02-2026 12:30
