MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
99999999903,000000000000000003,5.992,Active Import Interval (kW),02-01-2025 14:30
99999999903,000000000000000003,5.571,Active Import Interval (kW),02-01-2025 15:00
99999999903,000000000000000003,5.164,Active Import Interval (kW),02-01-2025 15:30
99999999903,000000000000000003,5.889,Active Import Interval (kW),02-01-2025 16:00
99999999903,000000000000000003,4.942,Active Import Interval (kW),02-01-2025 16:30
99999999903,000000000000000003,5.6,Active Import Interval (kW),02-01-2025 17:00
99999999903,000000000000000003,5.317,Active Import Interval (kW),02-01-2025 17:30
99999999903,000000000000000003,5.26,Active Import Interval (kW),02-01-2025 18:00
99999999903,000000000000000003,8.18,Active Import Interval (kW),02-01-2025 18:30
99999999903,000000000000000003,8.443,Active Import Interval (kW),02-01-2025 19:00
99999999903,000000000000000003,9.346,Active Import Interval (kW),02-01-2025 19:30
99999999903,000000000000000003,9.626,Active Import Interval (kW),02-01-2025 20:00
99999999903,000000000000000003,9.058,Active Import Interval (kW),02-01-2025 20:30
99999999903,000000000000000003,8.244,Active Import Interval (kW),02-01-2025 21:00
99999999903,000000000000000003,9.329,Active Import Interval (kW),02-01-2025 21:30
99999999903,000000000000000003,9.74,Active Import Interval (kW),02-01-2025 22:00
99999999903,000000000000000003,8.39,Active Import Interval (kW),02-01-2025 22:30
99999999903,000000000000000003,8.71,Active Import Interval (kW),02-01-2025 23:00
99999999903,000000000000000003,5.058,Active Import Interval (kW),02-01-2025 23:30
99999999903,000000000000000003,4.348,Active Import Interval (kW),03-01-2025 00:00
99999999903,000000000000000003,2.512,Active Import Interval (kW),03-01-2025 00:30
99999999903,000000000000000003,2.432,Active Import Interval (kW),03-01-2025 01:00
99999999903,000000000000000003,2.183,Active Import Interval (kW),03-01-2025 01:30
99999999903,000000000000000003,2.445,Active Import Interval (kW),03-01-2025 02:00
99999999903,000000000000000003,2.28,Active Import Interval (kW),03-01-2025 02:30
99999999903,000000000000000003,2.095,Active Import Interval (kW),03-01-2025 03:00
99999999903,000000000000000003,2.17,Active Import Interval (kW),03-01-2025 03:30
99999999903,000000000000000003,1.787,Active Import Interval (kW),03-01-2025 04:00
99999999903,000000000000000003,2.167,Active Import Interval (kW),03-01-2025 04:30
99999999903,000000000000000003,2.58,Active Import Interval (kW),03-01-2025 05:00
99999999903,000000000000000003,2.363,Active Import Interval (kW),03-01-2025 05:30
99999999903,000000000000000003,2.064,Active Import Interval (kW),03-01-2025 06:00
99999999903,000000000000000003,4.038,Active Import Interval (kW),03-01-2025 06:30
99999999903,000000000000000003,3.745,Active Import Interval (kW),03-01-2025 07:00
99999999903,000000000000000003,9.843,Active Import Interval (kW),03-01-2025 07:30
99999999903,000000000000000003,8.908,Active Import Interval (kW),03-01-2025 08:00
99999999903,000000000000000003,11.056,Active Import Interval (kW),03-01-2025 08:30
99999999903,000000000000000003,9.725,Active Import Interval (kW),03-01-2025 09:00
99999999903,000000000000000003,10.436,Active Import Interval (kW),03-01-2025 09:30
99999999903,000000000000000003,10.179,Active Import Interval (kW),03-01-2025 10:00
99999999903,000000000000000003,5.277,Active Import Interval (kW),03-01-2025 10:30
99999999903,000000000000000003,6.375,Active Import Interval (kW),03-01-2025 11:00
99999999903,000000000000000003,6.558,Active Import Interval (kW),03-01-2025 11:30
99999999903,000000000000000003,6.296,Active Import Interval (kW),03-01-2025 12:00
99999999903,000000000000000003,7.19,Active Import Interval (kW),03-01-2025 12:30
99999999903,000000000000000003,7.093,Active Import Interval (kW),03-01-2025 13:00
99999999903,000000000000000003,6.147,Active Import Interval (kW),03-01-2025 13:30
99999999903,000000000000000003,6.598,Active Import Interval (kW),03-01-2025 14:00
99999999903,000000000000000003,5.632,Active Import Interval (kW),03-01-2025 14:30
99999999903,000000000000000003,6.413,Active Import Interval (kW),03-01-2025 15:00
99999999903,000000000000000003,5.972,Active Import Interval (kW),03-01-2025 15:30
99999999903,000000000000000003,5.755,Active Import Interval (kW),03-01-2025 16:00
99999999903,000000000000000003,5.427,Active Import Interval (kW),03-01-2025 16:30
99999999903,000000000000000003,5.984,Active Import Interval (kW),03-01-2025 17:00
99999999903,000000000000000003,6.173,Active Import Interval (kW),03-01-2025 17:30
99999999903,000000000000000003,5.506,Active Import Interval (kW),03-01-2025 18:00
99999999903,000000000000000003,9.75,Active Import Interval (kW),03-01-2025 18:30
99999999903,000000000000000003,9.332,Active Import Interval (kW),03-01-2025 19:00
99999999903,000000000000000003,10.514,Active Import Interval (kW),03-01-2025 19:30
99999999903,000000000000000003,7.413,Active Import Interval (kW),03-01-2025 20:00
99999999903,000000000000000003,10.045,Active Import Interval (kW),03-01-2025 20:30
99999999903,000000000000000003,9.112,Active Import Interval (kW),03-01-2025 21:00
99999999903,000000000000000003,9.404,Active Import Interval (kW),03-01-2025 21:30
99999999903,000000000000000003,10.183,Active Import Interval (kW),03-01-2025 22:00
99999999903,000000000000000003,10.488,Active Import Interval (kW),03-01-2025 22:30
99999999903,000000000000000003,8.987,Active Import Interval (kW),03-01-2025 23:00
99999999903,000000000000000003,4.592,Active Import Interval (kW),03-01-2025 23:30
99999999903,000000000000000003,4.908,Active Import Interval (kW),04-01-2025 00:00
99999999903,000000000000000003,2.23,Active Import Interval (kW),04-01-2025 00:30
99999999903,000000000000000003,2.155,Active Import Interval (kW),04-01-2025 01:00
99999999903,000000000000000003,2.049,Active Import Interval (kW),04-01-2025 01:30
99999999903,000000000000000003,2.284,Active Import Interval (kW),04-01-2025 02:00
99999999903,000000000000000003,2.14,Active Import Interval (kW),04-01-2025 02:30
99999999903,000000000000000003,2.323,Active Import Interval (kW),04-01-2025 03:00
99999999903,000000000000000003,2.052,Active Import Interval (kW),04-01-2025 03:30
99999999903,000000000000000003,2.051,Active Import Interval (kW),04-01-2025 04:00
99999999903,000000000000000003,2.406,Active Import Interval (kW),04-01-2025 04:30
99999999903,000000000000000003,2.16,Active Import Interval (kW),04-01-2025 05:00
99999999903,000000000000000003,2.129,Active Import Interval (kW),04-01-2025 05:30
99999999903,000000000000000003,1.935,Active Import Interval (kW),04-01-2025 06:00
99999999903,000000000000000003,3.841,Active Import Interval (kW),04-01-2025 06:30
99999999903,000000000000000003,3.382,Active Import Interval (kW),04-01-2025 07:00
99999999903,000000000000000003,10.102,Active Import Interval (kW),04-01-2025 07:30
99999999903,000000000000000003,11.185,Active Import Interval (kW),04-01-2025 08:00
99999999903,000000000000000003,10.392,Active Import Interval (kW),04-01-2025 08:30
99999999903,000000000000000003,9.772,Active Import Interval (kW),04-01-2025 09:00
99999999903,000000000000000003,10.168,Active Import Interval (kW),04-01-2025 09:30
99999999903,000000000000000003,9.185,Active Import Interval (kW),04-01-2025 10:00
99999999903,000000000000000003,6.297,Active Import Interval (kW),04-01-2025 10:30
99999999903,000000000000000003,6.927,Active Import Interval (kW),04-01-2025 11:00
99999999903,000000000000000003,6.887,Active Import Interval (kW),04-01-2025 11:30
99999999903,000000000000000003,6.216,Active Import Interval (kW),04-01-2025 12:00
99999999903,000000000000000003,5.907,Active Import Interval (kW),04-01-2025 12:30
99999999903,000000000000000003,6.658,Active Import Interval (kW),04-01-2025 13:00
99999999903,000000000000000003,6.807,Active Import Interval (kW),04-01-2025 13:30
99999999903,000000000000000003,6.458,Active Import Interval (kW),04-01-2025 14:00
99999999903,000000000000000003,5.73,Active Import Interval (kW),04-01-2025 14:30
99999999903,000000000000000003,6.052,Active Import Interval (kW),04-01-2025 15:00
99999999903,000000000000000003,5.667,Active Import Interval (kW),04-01-2025 15:30
99999999903,000000000000000003,5.267,Active Import Interval (kW),04-01-2025 16:00
99999999903,000000000000000003,5.71,Active Import Interval (kW),04-01-2025 16:30
99999999903,000000000000000003,5.837,Active Import Interval (kW),04-01-2025 17:00
99999999903,000000000000000003,5.136,Active Import Interval (kW),04-01-2025 17:30
99999999903,000000000000000003,4.725,Active Import Interval (kW),04-01-2025 18:00
99999999903,000000000000000003,9.246,Active Import Interval (kW),04-01-2025 18:30
99999999903,000000000000000003,9.302,Active Import Interval (kW),04-01-2025 19:00
99999999903,000000000000000003,9.736,Active Import Interval (kW),04-01-2025 19:30
99999999903,000000000000000003,9.619,Active Import Interval (kW),04-01-2025 20:00
99999999903,000000000000000003,8.466,Active Import Interval (kW),04-01-2025 20:30
99999999903,000000000000000003,7.955,Active Import Interval (kW),04-01-2025 21:00
99999999903,000000000000000003,8.815,Active Import Interval (kW),04-01-2025 21:30
99999999903,000000000000000003,7.975,Active Import Interval (kW),04-01-2025 22:00
99999999903,000000000000000003,9.649,Active Import Interval (kW),04-01-2025 22:30
99999999903,000000000000000003,8.674,Active Import Interval (kW),04-01-2025 23:00
99999999903,000000000000000003,5.367,Active Import Interval (kW),04-01-2025 23:30
99999999903,000000000000000003,4.167,Active Import Interval (kW),05-01-2025 00:00
99999999903,000000000000000003,2.263,Active Import Interval (kW),05-01-2025 00:30
99999999903,000000000000000003,2.452,Active Import Interval (kW),05-01-2025 01:00
99999999903,000000000000000003,2.416,Active Import Interval (kW),05-01-2025 01:30
99999999903,000000000000000003,1.843,Active Import Interval (kW),05-01-2025 02:00
99999999903,000000000000000003,2.52,Active Import Interval (kW),05-01-2025 02:30
99999999903,000000000000000003,2.26,Active Import Interval (kW),05-01-2025 03:00
99999999903,000000000000000003,2.536,Active Import Interval (kW),05-01-2025 03:30
99999999903,000000000000000003,2.306,Active Import Interval (kW),05-01-2025 04:00
99999999903,000000000000000003,1.942,Active Import Interval (kW),05-01-2025 04:30
99999999903,000000000000000003,2.741,Active Import Interval (kW),05-01-2025 05:00
99999999903,000000000000000003,1.964,Active Import Interval (kW),05-01-2025 05:30
99999999903,000000000000000003,2.322,Active Import Interval (kW),05-01-2025 06:00
99999999903,000000000000000003,3.779,Active Import Interval (kW),05-01-2025 06:30
99999999903,000000000000000003,3.308,Active Import Interval (kW),05-01-2025 07:00
99999999903,000000000000000003,9.752,Active Import Interval (kW),05-01-2025 07:30
99999999903,000000000000000003,10.248,Active Import Interval (kW),05-01-2025 08:00
99999999903,000000000000000003,10.581,Active Import Interval (kW),05-01-2025 08:30
99999999903,000000000000000003,10.031,Active Import Interval (kW),05-01-2025 09:00
99999999903,000000000000000003,10.853,Active Import Interval (kW),05-01-2025 09:30
99999999903,000000000000000003,10.832,Active Import Interval (kW),05-01-2025 10:00
99999999903,000000000000000003,6.834,Active Import Interval (kW),05-01-2025 10:30
99999999903,000000000000000003,7.154,Active Import Interval (kW),05-01-2025 11:00
99999999903,000000000000000003,6.368,Active Import Interval (kW),05-01-2025 11:30
99999999903,000000000000000003,7.423,Active Import Interval (kW),05-01-2025 12:00
99999999903,000000000000000003,6.464,Active Import Interval (kW),05-01-2025 12:30
99999999903,000000000000000003,6.223,Active Import Interval (kW),05-01-2025 13:00
99999999903,000000000000000003,6.901,Active Import Interval (kW),05-01-2025 13:30
99999999903,000000000000000003,6.453,Active Import Interval (kW),05-01-2025 14:00
99999999903,000000000000000003,4.851,Active Import Interval (kW),05-01-2025 14:30
99999999903,000000000000000003,5.489,Active Import Interval (kW),05-01-2025 15:00
99999999903,000000000000000003,6.038,Active Import Interval (kW),05-01-2025 15:30
99999999903,000000000000000003,4.975,Active Import Interval (kW),05-01-2025 16:00
99999999903,000000000000000003,5.708,Active Import Interval (kW),05-01-2025 16:30
99999999903,000000000000000003,5.31,Active Import Interval (kW),05-01-2025 17:00
99999999903,000000000000000003,5.568,Active Import Interval (kW),05-01-2025 17:30
99999999903,000000000000000003,6.115,Active Import Interval (kW),05-01-2025 18:00
99999999903,000000000000000003,9.272,Active Import Interval (kW),05-01-2025 18:30
99999999903,000000000000000003,8.816,Active Import Interval (kW),05-01-2025 19:00
99999999903,000000000000000003,8.474,Active Import Interval (kW),05-01-2025 19:30
99999999903,000000000000000003,9.048,Active Import Interval (kW),05-01-2025 20:00
99999999903,000000000000000003,8.876,Active Import Interval (kW),05-01-2025 20:30
99999999903,000000000000000003,9.25,Active Import Interval (kW),05-01-2025 21:00
99999999903,000000000000000003,8.634,Active Import Interval (kW),05-01-2025 21:30
99999999903,000000000000000003,8.949,Active Import Interval (kW),05-01-2025 22:00
99999999903,000000000000000003,8.191,Active Import Interval (kW),05-01-2025 22:30
99999999903,000000000000000003,8.84,Active Import Interval (kW),05-01-2025 23:00
99999999903,000000000000000003,4.764,Active Import Interval (kW),05-01-2025 23:30
99999999903,000000000000000003,4.402,Active Import Interval (kW),06-01-2025 00:00
99999999903,000000000000000003,2.263,Active Import Interval (kW),06-01-2025 00:30
99999999903,000000000000000003,2.279,Active Import Interval (kW),06-01-2025 01:00
99999999903,000000000000000003,2.393,Active Import Interval (kW),06-01-2025 01:30
99999999903,000000000000000003,2.158,Active Import Interval (kW),06-01-2025 02:00
99999999903,000000000000000003,2.283,Active Import Interval (kW),06-01-2025 02:30
99999999903,000000000000000003,2.384,Active Import Interval (kW),06-01-2025 03:00
99999999903,000000000000000003,2.448,Active Import Interval (kW),06-01-2025 03:30
99999999903,000000000000000003,2.154,Active Import Interval (kW),06-01-2025 04:00
99999999903,000000000000000003,2.157,Active Import Interval (kW),06-01-2025 04:30
99999999903,000000000000000003,2.313,Active Import Interval (kW),06-01-2025 05:00
99999999903,000000000000000003,2.083,Active Import Interval (kW),06-01-2025 05:30
99999999903,000000000000000003,1.945,Active Import Interval (kW),06-01-2025 06:00
99999999903,000000000000000003,4.638,Active Import Interval (kW),06-01-2025 06:30
99999999903,000000000000000003,3.822,Active Import Interval (kW),06-01-2025 07:00
99999999903,000000000000000003,8.876,Active Import Interval (kW),06-01-2025 07:30
99999999903,000000000000000003,9.414,Active Import Interval (kW),06-01-2025 08:00
99999999903,000000000000000003,10.786,Active Import Interval (kW),06-01-2025 08:30
99999999903,000000000000000003,9.831,Active Import Interval (kW),06-01-2025 09:00
99999999903,000000000000000003,11.282,Active Import Interval (kW),06-01-2025 09:30
99999999903,000000000000000003,10.951,Active Import Interval (kW),06-01-2025 10:00
99999999903,000000000000000003,5.712,Active Import Interval (kW),06-01-2025 10:30
99999999903,000000000000000003,6.52,Active Import Interval (kW),06-01-2025 11:00
99999999903,000000000000000003,6.409,Active Import Interval (kW),06-01-2025 11:30
99999999903,000000000000000003,6.35,Active Import Interval (kW),06-01-2025 12:00
99999999903,000000000000000003,7.053,Active Import Interval (kW),06-01-2025 12:30
99999999903,000000000000000003,7.226,Active Import Interval (kW),06-01-2025 13:00
99999999903,000000000000000003,6.113,Active Import Interval (kW),06-01-2025 13:30
99999999903,000000000000000003,7.014,Active Import Interval (kW),06-01-2025 14:00
99999999903,000000000000000003,5.791,Active Import Interval (kW),06-01-2025 14:30
99999999903,000000000000000003,6.021,Active Import Interval (kW),06-01-2025 15:00
99999999903,000000000000000003,5.854,Active Import Interval (kW),06-01-2025 15:30
99999999903,000000000000000003,5.322,Active Import Interval (kW),06-01-2025 16:00
99999999903,000000000000000003,5.371,Active Import Interval (kW),06-01-2025 16:30
99999999903,000000000000000003,6.132,Active Import Interval (kW),06-01-2025 17:00
99999999903,000000000000000003,5.403,Active Import Interval (kW),06-01-2025 17:30
99999999903,000000000000000003,5.951,Active Import Interval (kW),06-01-2025 18:00
99999999903,000000000000000003,8.705,Active Import Interval (kW),06-01-2025 18:30
99999999903,000000000000000003,8.244,Active Import Interval (kW),06-01-2025 19:00
99999999903,000000000000000003,9.684,Active Import Interval (kW),06-01-2025 19:30
99999999903,000000000000000003,8.411,Active Import Interval (kW),06-01-2025 20:00
99999999903,000000000000000003,9.286,Active Import Interval (kW),06-01-2025 20:30
99999999903,000000000000000003,9.976,Active Import Interval (kW),06-01-2025 21:00
99999999903,000000000000000003,9.593,Active Import Interval (kW),06-01-2025 21:30
99999999903,000000000000000003,8.324,Active Import Interval (kW),06-01-2025 22:00
99999999903,000000000000000003,9.487,Active Import Interval (kW),06-01-2025 22:30
99999999903,000000000000000003,9.932,Active Import Interval (kW),06-01-2025 23:00
99999999903,000000000000000003,4.353,Active Import Interval (kW),06-01-2025 23:30
99999999903,000000000000000003,4.284,Active Import Interval (kW),07-01-2025 00:00
99999999903,000000000000000003,1.902,Active Import Interval (kW),07-01-2025 00:30
99999999903,000000000000000003,2.34,Active Import Interval (kW),07-01-2025 01:00
99999999903,000000000000000003,2.292,Active Import Interval (kW),07-01-2025 01:30
99999999903,000000000000000003,2.385,Active Import Interval (kW),07-01-2025 02:00
99999999903,000000000000000003,2.156,Active Import Interval (kW),07-01-2025 02:30
99999999903,000000000000000003,2.346,Active Import Interval (kW),07-01-2025 03:00
99999999903,000000000000000003,2.354,Active Import Interval (kW),07-01-2025 03:30
99999999903,000000000000000003,2.143,Active Import Interval (kW),07-01-2025 04:00
99999999903,000000000000000003,2.46,Active Import Interval (kW),07-01-2025 04:30
99999999903,000000000000000003,2.317,Active Import Interval (kW),07-01-2025 05:00
99999999903,000000000000000003,2.246,Active Import Interval (kW),07-01-2025 05:30
99999999903,000000000000000003,1.79,Active Import Interval (kW),07-01-2025 06:00
99999999903,000000000000000003,4.071,Active Import Interval (kW),07-01-2025 06:30
99999999903,000000000000000003,4.195,Active Import Interval (kW),07-01-2025 07:00
99999999903,000000000000000003,10.11,Active Import Interval (kW),07-01-2025 07:30
99999999903,000000000000000003,10.608,Active Import Interval (kW),07-01-2025 08:00
99999999903,000000000000000003,10.598,Active Import Interval (kW),07-01-2025 08:30
99999999903,000000000000000003,9.619,Active Import Interval (kW),07-01-2025 09:00
99999999903,000000000000000003,11.494,Active Import Interval (kW),07-01-2025 09:30
99999999903,000000000000000003,10.517,Active Import Interval (kW),07-01-2025 10:00
99999999903,000000000000000003,6.308,Active Import Interval (kW),07-01-2025 10:30
99999999903,000000000000000003,7.606,Active Import Interval (kW),07-01-2025 11:00
99999999903,000000000000000003,5.859,Active Import Interval (kW),07-01-2025 11:30
99999999903,000000000000000003,6.541,Active Import Interval (kW),07-01-2025 12:00
99999999903,000000000000000003,6.162,Active Import Interval (kW),07-01-2025 12:30
99999999903,000000000000000003,6.129,Active Import Interval (kW),07-01-2025 13:00
99999999903,000000000000000003,6.94,Active Import Interval (kW),07-01-2025 13:30
99999999903,000000000000000003,6.536,Active Import Interval (kW),07-01-2025 14:00
99999999903,000000000000000003,5.352,Active Import Interval (kW),07-01-2025 14:30
99999999903,000000000000000003,5.277,Active Import Interval (kW),07-01-2025 15:00
99999999903,000000000000000003,5.651,Active Import Interval (kW),07-01-2025 15:30
99999999903,000000000000000003,5.531,Active Import Interval (kW),07-01-2025 16:00
99999999903,000000000000000003,5.681,Active Import Interval (kW),07-01-2025 16:30
99999999903,000000000000000003,5.478,Active Import Interval (kW),07-01-2025 17:00
99999999903,000000000000000003,5.725,Active Import Interval (kW),07-01-2025 17:30
99999999903,000000000000000003,5.472,Active Import Interval (kW),07-01-2025 18:00
99999999903,000000000000000003,8.0,Active Import Interval (kW),07-01-2025 18:30
99999999903,000000000000000003,9.705,Active Import Interval (kW),07-01-2025 19:00
99999999903,000000000000000003,7.151,Active Import Interval (kW),07-01-2025 19:30
99999999903,000000000000000003,9.929,Active Import Interval (kW),07-01-2025 20:00
99999999903,000000000000000003,9.923,Active Import Interval (kW),07-01-2025 20:30
99999999903,000000000000000003,8.895,Active Import Interval (kW),07-01-2025 21:00
99999999903,000000000000000003,8.642,Active Import Interval (kW),07-01-2025 21:30
99999999903,000000000000000003,9.536,Active Import Interval (kW),07-01-2025 22:00
99999999903,000000000000000003,10.139,Active Import Interval (kW),07-01-2025 22:30
99999999903,000000000000000003,9.585,Active Import Interval (kW),07-01-2025 23:00
99999999903,000000000000000003,4.21,Active Import Interval (kW),07-01-2025 23:30
99999999903,000000000000000003,4.46,Active Import Interval (kW),08-01-2025 00:00
99999999903,000000000000000003,1.954,Active Import Interval (kW),08-01-2025 00:30
99999999903,000000000000000003,1.989,Active Import Interval (kW),08-01-2025 01:00
99999999903,000000000000000003,2.363,Active Import Interval (kW),08-01-2025 01:30
99999999903,000000000000000003,2.232,Active Import Interval (kW),08-01-2025 02:00
99999999903,000000000000000003,2.397,Active Import Interval (kW),08-01-2025 02:30
99999999903,000000000000000003,2.16,Active Import Interval (kW),08-01-2025 03:00
99999999903,000000000000000003,2.271,Active Import Interval (kW),08-01-2025 03:30
99999999903,000000000000000003,2.179,Active Import Interval (kW),08-01-2025 04:00
99999999903,000000000000000003,2.42,Active Import Interval (kW),08-01-2025 04:30
99999999903,000000000000000003,2.266,Active Import Interval (kW),08-01-2025 05:00
99999999903,000000000000000003,2.219,Active Import Interval (kW),08-01-2025 05:30
99999999903,000000000000000003,2.286,Active Import Interval (kW),08-01-2025 06:00
99999999903,000000000000000003,3.711,Active Import Interval (kW),08-01-2025 06:30
99999999903,000000000000000003,3.256,Active Import Interval (kW),08-01-2025 07:00
99999999903,000000000000000003,10.04,Active Import Interval (kW),08-01-2025 07:30
99999999903,000000000000000003,8.74,Active Import Interval (kW),08-01-2025 08:00
99999999903,000000000000000003,10.189,Active Import Interval (kW),08-01-2025 08:30
99999999903,000000000000000003,9.566,Active Import Interval (kW),08-01-2025 09:00
99999999903,000000000000000003,9.992,Active Import Interval (kW),08-01-2025 09:30
99999999903,000000000000000003,10.118,Active Import Interval (kW),08-01-2025 10:00
99999999903,000000000000000003,6.454,Active Import Interval (kW),08-01-2025 10:30
99999999903,000000000000000003,6.588,Active Import Interval (kW),08-01-2025 11:00
99999999903,000000000000000003,6.863,Active Import Interval (kW),08-01-2025 11:30
99999999903,000000000000000003,6.787,Active Import Interval (kW),08-01-2025 12:00
99999999903,000000000000000003,6.353,Active Import Interval (kW),08-01-2025 12:30
99999999903,000000000000000003,6.245,Active Import Interval (kW),08-01-2025 13:00
99999999903,000000000000000003,6.889,Active Import Interval (kW),08-01-2025 13:30
99999999903,000000000000000003,5.897,Active Import Interval (kW),08-01-2025 14:00
99999999903,000000000000000003,6.127,Active Import Interval (kW),08-01-2025 14:30
99999999903,000000000000000003,5.152,Active Import Interval (kW),08-01-2025 15:00
