MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10013715764,000000000024641939,0.516,Active Import Interval (kW),31-12-2025 02:30
10013715764,000000000024641939,0.516,Active Import Interval (kW),31-12-2025 02:00
10013715764,000000000024641939,0.548,Active Import Interval (kW),31-12-2025 01:30
10013715764,000000000024641939,0.494,Active Import Interval (kW),31-12-2025 01:00
10013715764,000000000024641939,0.568,Active Import Interval (kW),31-12-2025 00:30
10013715764,000000000024641939,0.526,Active Import Interval (kW),31-12-2025 00:00
10013715764,000000000024641939,0.576,Active Import Interval (kW),30-12-2025 23:30
10013715764,000000000024641939,2.450,Active Import Interval (kW),30-12-2025 23:00
10013715764,000000000024641939,2.684,Active Import Interval (kW),30-12-2025 22:30
10013715764,000000000024641939,2.780,Active Import Interval (kW),30-12-2025 22:00
10013715764,000000000024641939,2.594,Active Import Interval (kW),30-12-2025 21:30
10013715764,000000000024641939,2.976,Active Import Interval (kW),30-12-2025 21:00
10013715764,000000000024641939,3.158,Active Import Interval (kW),30-12-2025 20:30
10013715764,000000000024641939,3.068,Active Import Interval (kW),30-12-2025 20:00
10013715764,000000000024641939,4.932,Active Import Interval (kW),30-12-2025 19:30
10013715764,000000000024641939,1.070,Active Import Interval (kW),30-12-2025 19:00
10013715764,000000000024641939,0.674,Active Import Interval (kW),30-12-2025 18:30
10013715764,000000000024641939,1.518,Active Import Interval (kW),30-12-2025 18:00
10013715764,000000000024641939,0.396,Active Import Interval (kW),30-12-2025 17:30
10013715764,000000000024641939,2.480,Active Import Interval (kW),30-12-2025 17:00
10013715764,000000000024641939,2.800,Active Import Interval (kW),30-12-2025 16:30
10013715764,000000000024641939,1.452,Active Import Interval (kW),30-12-2025 16:00
10013715764,000000000024641939,1.414,Active Import Interval (kW),30-12-2025 15:30
10013715764,000000000024641939,1.304,Active Import Interval (kW),30-12-2025 15:00
10013715764,000000000024641939,1.024,Active Import Interval (kW),30-12-2025 14:30
10013715764,000000000024641939,1.998,Active Import Interval (kW),30-12-2025 14:00
10013715764,000000000024641939,2.480,Active Import Interval (kW),30-12-2025 13:30
10013715764,000000000024641939,1.936,Active Import Interval (kW),30-12-2025 13:00
10013715764,000000000024641939,2.754,Active Import Interval (kW),30-12-2025 12:30
10013715764,000000000024641939,3.312,Active Import Interval (kW),30-12-2025 12:00
10013715764,000000000024641939,1.478,Active Import Interval (kW),30-12-2025 11:30
10013715764,000000000024641939,1.328,Active Import Interval (kW),30-12-2025 11:00
10013715764,000000000024641939,2.730,Active Import Interval (kW),30-12-2025 10:30
10013715764,000000000024641939,3.566,Active Import Interval (kW),30-12-2025 10:00
10013715764,000000000024641939,1.538,Active Import Interval (kW),30-12-2025 09:30
10013715764,000000000024641939,2.668,Active Import Interval (kW),30-12-2025 09:00
10013715764,000000000024641939,2.920,Active Import Interval (kW),30-12-2025 08:30
10013715764,000000000024641939,3.236,Active Import Interval (kW),30-12-2025 08:00
10013715764,000000000024641939,4.354,Active Import Interval (kW),30-12-2025 07:30
10013715764,000000000024641939,4.412,Active Import Interval (kW),30-12-2025 07:00
10013715764,000000000024641939,5.886,Active Import Interval (kW),30-12-2025 06:30
10013715764,000000000024641939,3.276,Active Import Interval (kW),30-12-2025 06:00
10013715764,000000000024641939,3.512,Active Import Interval (kW),30-12-2025 05:30
10013715764,000000000024641939,1.358,Active Import Interval (kW),30-12-2025 05:00
10013715764,000000000024641939,0.202,Active Import Interval (kW),30-12-2025 04:30
10013715764,000000000024641939,0.204,Active Import Interval (kW),30-12-2025 04:00
10013715764,000000000024641939,0.268,Active Import Interval (kW),30-12-2025 03:30
10013715764,000000000024641939,0.200,Active Import Interval (kW),30-12-2025 03:00
10013715764,000000000024641939,0.202,Active Import Interval (kW),30-12-2025 02:30
10013715764,000000000024641939,0.260,Active Import Interval (kW),30-12-2025 02:00
10013715764,000000000024641939,0.664,Active Import Interval (kW),30-12-2025 01:30
10013715764,000000000024641939,0.938,Active Import Interval (kW),30-12-2025 01:00
10013715764,000000000024641939,0.314,Active Import Interval (kW),30-12-2025 00:30
10013715764,000000000024641939,1.296,Active Import Interval (kW),30-12-2025 00:00
10013715764,000000000024641939,0.288,Active Import Interval (kW),29-12-2025 23:30
10013715764,000000000024641939,1.330,Active Import Interval (kW),29-12-2025 23:00
10013715764,000000000024641939,1.340,Active Import Interval (kW),29-12-2025 22:30
10013715764,000000000024641939,1.482,Active Import Interval (kW),29-12-2025 22:00
10013715764,000000000024641939,1.674,Active Import Interval (kW),29-12-2025 21:30
10013715764,000000000024641939,2.032,Active Import Interval (kW),29-12-2025 21:00
10013715764,000000000024641939,2.830,Active Import Interval (kW),29-12-2025 20:30
10013715764,000000000024641939,2.688,Active Import Interval (kW),29-12-2025 20:00
10013715764,000000000024641939,4.122,Active Import Interval (kW),29-12-2025 19:30
10013715764,000000000024641939,1.336,Active Import Interval (kW),29-12-2025 19:00
10013715764,000000000024641939,0.514,Active Import Interval (kW),29-12-2025 18:30
10013715764,000000000024641939,0.520,Active Import Interval (kW),29-12-2025 18:00
10013715764,000000000024641939,0.536,Active Import Interval (kW),29-12-2025 17:30
10013715764,000000000024641939,3.044,Active Import Interval (kW),29-12-2025 17:00
10013715764,000000000024641939,4.052,Active Import Interval (kW),29-12-2025 16:30
10013715764,000000000024641939,2.238,Active Import Interval (kW),29-12-2025 16:00
10013715764,000000000024641939,2.560,Active Import Interval (kW),29-12-2025 15:30
10013715764,000000000024641939,2.540,Active Import Interval (kW),29-12-2025 15:00
10013715764,000000000024641939,2.420,Active Import Interval (kW),29-12-2025 14:30
10013715764,000000000024641939,2.246,Active Import Interval (kW),29-12-2025 14:00
10013715764,000000000024641939,1.734,Active Import Interval (kW),29-12-2025 13:30
10013715764,000000000024641939,2.944,Active Import Interval (kW),29-12-2025 13:00
10013715764,000000000024641939,3.854,Active Import Interval (kW),29-12-2025 12:30
10013715764,000000000024641939,2.540,Active Import Interval (kW),29-12-2025 12:00
10013715764,000000000024641939,2.464,Active Import Interval (kW),29-12-2025 11:30
10013715764,000000000024641939,2.538,Active Import Interval (kW),29-12-2025 11:00
10013715764,000000000024641939,2.638,Active Import Interval (kW),29-12-2025 10:30
10013715764,000000000024641939,3.456,Active Import Interval (kW),29-12-2025 10:00
10013715764,000000000024641939,2.738,Active Import Interval (kW),29-12-2025 09:30
10013715764,000000000024641939,4.456,Active Import Interval (kW),29-12-2025 09:00
10013715764,000000000024641939,4.670,Active Import Interval (kW),29-12-2025 08:30
10013715764,000000000024641939,3.844,Active Import Interval (kW),29-12-2025 08:00
10013715764,000000000024641939,7.564,Active Import Interval (kW),29-12-2025 07:30
10013715764,000000000024641939,4.840,Active Import Interval (kW),29-12-2025 07:00
10013715764,000000000024641939,6.108,Active Import Interval (kW),29-12-2025 06:30
10013715764,000000000024641939,3.284,Active Import Interval (kW),29-12-2025 06:00
10013715764,000000000024641939,3.532,Active Import Interval (kW),29-12-2025 05:30
10013715764,000000000024641939,1.316,Active Import Interval (kW),29-12-2025 05:00
10013715764,000000000024641939,0.246,Active Import Interval (kW),29-12-2025 04:30
10013715764,000000000024641939,0.188,Active Import Interval (kW),29-12-2025 04:00
10013715764,000000000024641939,0.200,Active Import Interval (kW),29-12-2025 03:30
10013715764,000000000024641939,0.244,Active Import Interval (kW),29-12-2025 03:00
10013715764,000000000024641939,0.186,Active Import Interval (kW),29-12-2025 02:30
10013715764,000000000024641939,0.206,Active Import Interval (kW),29-12-2025 02:00
10013715764,000000000024641939,0.238,Active Import Interval (kW),29-12-2025 01:30
10013715764,000000000024641939,0.280,Active Import Interval (kW),29-12-2025 01:00
10013715764,000000000024641939,0.386,Active Import Interval (kW),29-12-2025 00:30
10013715764,000000000024641939,0.238,Active Import Interval (kW),29-12-2025 00:00
10013715764,000000000024641939,0.190,Active Import Interval (kW),28-12-2025 23:30
10013715764,000000000024641939,1.134,Active Import Interval (kW),28-12-2025 23:00
10013715764,000000000024641939,1.154,Active Import Interval (kW),28-12-2025 22:30
10013715764,000000000024641939,1.126,Active Import Interval (kW),28-12-2025 22:00
10013715764,000000000024641939,1.370,Active Import Interval (kW),28-12-2025 21:30
10013715764,000000000024641939,1.432,Active Import Interval (kW),28-12-2025 21:00
10013715764,000000000024641939,1.338,Active Import Interval (kW),28-12-2025 20:30
10013715764,000000000024641939,1.696,Active Import Interval (kW),28-12-2025 20:00
10013715764,000000000024641939,2.984,Active Import Interval (kW),28-12-2025 19:30
10013715764,000000000024641939,0.188,Active Import Interval (kW),28-12-2025 19:00
10013715764,000000000024641939,0.238,Active Import Interval (kW),28-12-2025 18:30
10013715764,000000000024641939,0.210,Active Import Interval (kW),28-12-2025 18:00
10013715764,000000000024641939,0.272,Active Import Interval (kW),28-12-2025 17:30
10013715764,000000000024641939,1.812,Active Import Interval (kW),28-12-2025 17:00
10013715764,000000000024641939,2.094,Active Import Interval (kW),28-12-2025 16:30
10013715764,000000000024641939,1.444,Active Import Interval (kW),28-12-2025 16:00
10013715764,000000000024641939,1.512,Active Import Interval (kW),28-12-2025 15:30
10013715764,000000000024641939,1.798,Active Import Interval (kW),28-12-2025 15:00
10013715764,000000000024641939,1.270,Active Import Interval (kW),28-12-2025 14:30
10013715764,000000000024641939,2.144,Active Import Interval (kW),28-12-2025 14:00
10013715764,000000000024641939,1.568,Active Import Interval (kW),28-12-2025 13:30
10013715764,000000000024641939,1.662,Active Import Interval (kW),28-12-2025 13:00
10013715764,000000000024641939,3.508,Active Import Interval (kW),28-12-2025 12:30
10013715764,000000000024641939,0.930,Active Import Interval (kW),28-12-2025 12:00
10013715764,000000000024641939,1.940,Active Import Interval (kW),28-12-2025 11:30
10013715764,000000000024641939,1.444,Active Import Interval (kW),28-12-2025 11:00
10013715764,000000000024641939,0.744,Active Import Interval (kW),28-12-2025 10:30
10013715764,000000000024641939,1.452,Active Import Interval (kW),28-12-2025 10:00
10013715764,000000000024641939,1.392,Active Import Interval (kW),28-12-2025 09:30
10013715764,000000000024641939,2.318,Active Import Interval (kW),28-12-2025 09:00
10013715764,000000000024641939,2.354,Active Import Interval (kW),28-12-2025 08:30
10013715764,000000000024641939,2.940,Active Import Interval (kW),28-12-2025 08:00
10013715764,000000000024641939,3.926,Active Import Interval (kW),28-12-2025 07:30
10013715764,000000000024641939,4.120,Active Import Interval (kW),28-12-2025 07:00
10013715764,000000000024641939,5.318,Active Import Interval (kW),28-12-2025 06:30
10013715764,000000000024641939,3.262,Active Import Interval (kW),28-12-2025 06:00
10013715764,000000000024641939,3.460,Active Import Interval (kW),28-12-2025 05:30
10013715764,000000000024641939,1.346,Active Import Interval (kW),28-12-2025 05:00
10013715764,000000000024641939,0.220,Active Import Interval (kW),28-12-2025 04:30
10013715764,000000000024641939,0.174,Active Import Interval (kW),28-12-2025 04:00
10013715764,000000000024641939,0.176,Active Import Interval (kW),28-12-2025 03:30
10013715764,000000000024641939,0.234,Active Import Interval (kW),28-12-2025 03:00
10013715764,000000000024641939,0.176,Active Import Interval (kW),28-12-2025 02:30
10013715764,000000000024641939,0.124,Active Import Interval (kW),28-12-2025 02:00
10013715764,000000000024641939,0.250,Active Import Interval (kW),28-12-2025 01:30
10013715764,000000000024641939,0.186,Active Import Interval (kW),28-12-2025 01:00
10013715764,000000000024641939,0.214,Active Import Interval (kW),28-12-2025 00:30
10013715764,000000000024641939,0.472,Active Import Interval (kW),28-12-2025 00:00
10013715764,000000000024641939,0.682,Active Import Interval (kW),27-12-2025 23:30
10013715764,000000000024641939,1.902,Active Import Interval (kW),27-12-2025 23:00
10013715764,000000000024641939,1.970,Active Import Interval (kW),27-12-2025 22:30
10013715764,000000000024641939,2.080,Active Import Interval (kW),27-12-2025 22:00
10013715764,000000000024641939,2.220,Active Import Interval (kW),27-12-2025 21:30
10013715764,000000000024641939,2.104,Active Import Interval (kW),27-12-2025 21:00
10013715764,000000000024641939,2.354,Active Import Interval (kW),27-12-2025 20:30
10013715764,000000000024641939,2.144,Active Import Interval (kW),27-12-2025 20:00
10013715764,000000000024641939,3.630,Active Import Interval (kW),27-12-2025 19:30
10013715764,000000000024641939,2.846,Active Import Interval (kW),27-12-2025 19:00
10013715764,000000000024641939,0.312,Active Import Interval (kW),27-12-2025 18:30
10013715764,000000000024641939,0.372,Active Import Interval (kW),27-12-2025 18:00
10013715764,000000000024641939,0.596,Active Import Interval (kW),27-12-2025 17:30
10013715764,000000000024641939,2.818,Active Import Interval (kW),27-12-2025 17:00
10013715764,000000000024641939,4.604,Active Import Interval (kW),27-12-2025 16:30
10013715764,000000000024641939,1.616,Active Import Interval (kW),27-12-2025 16:00
10013715764,000000000024641939,1.632,Active Import Interval (kW),27-12-2025 15:30
10013715764,000000000024641939,1.746,Active Import Interval (kW),27-12-2025 15:00
10013715764,000000000024641939,1.072,Active Import Interval (kW),27-12-2025 14:30
10013715764,000000000024641939,2.986,Active Import Interval (kW),27-12-2025 14:00
10013715764,000000000024641939,2.458,Active Import Interval (kW),27-12-2025 13:30
10013715764,000000000024641939,2.748,Active Import Interval (kW),27-12-2025 13:00
10013715764,000000000024641939,2.780,Active Import Interval (kW),27-12-2025 12:30
10013715764,000000000024641939,1.436,Active Import Interval (kW),27-12-2025 12:00
10013715764,000000000024641939,2.598,Active Import Interval (kW),27-12-2025 11:30
10013715764,000000000024641939,1.654,Active Import Interval (kW),27-12-2025 11:00
10013715764,000000000024641939,0.958,Active Import Interval (kW),27-12-2025 10:30
10013715764,000000000024641939,1.598,Active Import Interval (kW),27-12-2025 10:00
10013715764,000000000024641939,1.300,Active Import Interval (kW),27-12-2025 09:30
10013715764,000000000024641939,2.570,Active Import Interval (kW),27-12-2025 09:00
10013715764,000000000024641939,2.574,Active Import Interval (kW),27-12-2025 08:30
10013715764,000000000024641939,2.800,Active Import Interval (kW),27-12-2025 08:00
10013715764,000000000024641939,3.352,Active Import Interval (kW),27-12-2025 07:30
10013715764,000000000024641939,1.556,Active Import Interval (kW),27-12-2025 07:00
10013715764,000000000024641939,4.258,Active Import Interval (kW),27-12-2025 06:30
10013715764,000000000024641939,2.552,Active Import Interval (kW),27-12-2025 06:00
10013715764,000000000024641939,3.540,Active Import Interval (kW),27-12-2025 05:30
10013715764,000000000024641939,1.434,Active Import Interval (kW),27-12-2025 05:00
10013715764,000000000024641939,0.230,Active Import Interval (kW),27-12-2025 04:30
10013715764,000000000024641939,0.222,Active Import Interval (kW),27-12-2025 04:00
10013715764,000000000024641939,0.190,Active Import Interval (kW),27-12-2025 03:30
10013715764,000000000024641939,0.250,Active Import Interval (kW),27-12-2025 03:00
10013715764,000000000024641939,0.196,Active Import Interval (kW),27-12-2025 02:30
10013715764,000000000024641939,0.206,Active Import Interval (kW),27-12-2025 02:00
10013715764,000000000024641939,0.242,Active Import Interval (kW),27-12-2025 01:30
10013715764,000000000024641939,0.192,Active Import Interval (kW),27-12-2025 01:00
10013715764,000000000024641939,0.296,Active Import Interval (kW),27-12-2025 00:30
10013715764,000000000024641939,1.062,Active Import Interval (kW),27-12-2025 00:00
10013715764,000000000024641939,0.794,Active Import Interval (kW),26-12-2025 23:30
10013715764,000000000024641939,1.472,Active Import Interval (kW),26-12-2025 23:00
10013715764,000000000024641939,1.446,Active Import Interval (kW),26-12-2025 22:30
10013715764,000000000024641939,1.558,Active Import Interval (kW),26-12-2025 22:00
10013715764,000000000024641939,1.368,Active Import Interval (kW),26-12-2025 21:30
10013715764,000000000024641939,2.078,Active Import Interval (kW),26-12-2025 21:00
10013715764,000000000024641939,2.290,Active Import Interval (kW),26-12-2025 20:30
10013715764,000000000024641939,1.764,Active Import Interval (kW),26-12-2025 20:00
10013715764,000000000024641939,4.900,Active Import Interval (kW),26-12-2025 19:30
10013715764,000000000024641939,1.244,Active Import Interval (kW),26-12-2025 19:00
10013715764,000000000024641939,0.482,Active Import Interval (kW),26-12-2025 18:30
10013715764,000000000024641939,0.392,Active Import Interval (kW),26-12-2025 18:00
10013715764,000000000024641939,0.412,Active Import Interval (kW),26-12-2025 17:30
10013715764,000000000024641939,2.188,Active Import Interval (kW),26-12-2025 17:00
10013715764,000000000024641939,2.798,Active Import Interval (kW),26-12-2025 16:30
10013715764,000000000024641939,1.426,Active Import Interval (kW),26-12-2025 16:00
10013715764,000000000024641939,1.264,Active Import Interval (kW),26-12-2025 15:30
10013715764,000000000024641939,1.306,Active Import Interval (kW),26-12-2025 15:00
10013715764,000000000024641939,1.094,Active Import Interval (kW),26-12-2025 14:30
10013715764,000000000024641939,1.732,Active Import Interval (kW),26-12-2025 14:00
10013715764,000000000024641939,3.366,Active Import Interval (kW),26-12-2025 13:30
10013715764,000000000024641939,3.322,Active Import Interval (kW),26-12-2025 13:00
10013715764,000000000024641939,3.556,Active Import Interval (kW),26-12-2025 12:30
10013715764,000000000024641939,3.356,Active Import Interval (kW),26-12-2025 12:00
10013715764,000000000024641939,2.806,Active Import Interval (kW),26-12-2025 11:30
10013715764,000000000024641939,3.048,Active Import Interval (kW),26-12-2025 11:00
10013715764,000000000024641939,3.134,Active Import Interval (kW),26-12-2025 10:30
10013715764,000000000024641939,5.476,Active Import Interval (kW),26-12-2025 10:00
10013715764,000000000024641939,4.240,Active Import Interval (kW),26-12-2025 09:30
10013715764,000000000024641939,3.330,Active Import Interval (kW),26-12-2025 09:00
10013715764,000000000024641939,3.524,Active Import Interval (kW),26-12-2025 08:30
10013715764,000000000024641939,3.540,Active Import Interval (kW),26-12-2025 08:00
10013715764,000000000024641939,3.448,Active Import Interval (kW),26-12-2025 07:30
10013715764,000000000024641939,3.534,Active Import Interval (kW),26-12-2025 07:00
10013715764,000000000024641939,3.558,Active Import Interval (kW),26-12-2025 06:30
10013715764,000000000024641939,3.572,Active Import Interval (kW),26-12-2025 06:00
10013715764,000000000024641939,3.574,Active Import Interval (kW),26-12-2025 05:30
10013715764,000000000024641939,3.796,Active Import Interval (kW),26-12-2025 05:00
10013715764,000000000024641939,3.538,Active Import Interval (kW),26-12-2025 04:30
10013715764,000000000024641939,3.452,Active Import Interval (kW),26-12-2025 04:00
10013715764,000000000024641939,3.358,Active Import Interval (kW),26-12-2025 03:30
10013715764,000000000024641939,3.844,Active Import Interval (kW),26-12-2025 03:00
10013715764,000000000024641939,3.770,Active Import Interval (kW),26-12-2025 02:30
10013715764,000000000024641939,3.388,Active Import Interval (kW),26-12-2025 02:00
10013715764,000000000024641939,4.400,Active Import Interval (kW),26-12-2025 01:30
10013715764,000000000024641939,3.582,Active Import Interval (kW),26-12-2025 01:00
10013715764,000000000024641939,3.608,Active Import Interval (kW),26-12-2025 00:30
10013715764,000000000024641939,4.960,Active Import Interval (kW),26-12-2025 00:00
10013715764,000000000024641939,3.692,Active Import Interval (kW),25-12-2025 23:30
10013715764,000000000024641939,3.592,Active Import Interval (kW),25-12-2025 23:00
10013715764,000000000024641939,3.328,Active Import Interval (kW),25-12-2025 22:30
10013715764,000000000024641939,3.552,Active Import Interval (kW),25-12-2025 22:00
10013715764,000000000024641939,3.434,Active Import Interval (kW),25-12-2025 21:30
10013715764,000000000024641939,3.200,Active Import Interval (kW),25-12-2025 21:00
10013715764,000000000024641939,3.764,Active Import Interval (kW),25-12-2025 20:30
10013715764,000000000024641939,5.236,Active Import Interval (kW),25-12-2025 20:00
10013715764,000000000024641939,3.490,Active Import Interval (kW),25-12-2025 19:30
10013715764,000000000024641939,4.644,Active Import Interval (kW),25-12-2025 19:00
10013715764,000000000024641939,3.954,Active Import Interval (kW),25-12-2025 18:30
10013715764,000000000024641939,4.608,Active Import Interval (kW),25-12-2025 18:00
10013715764,000000000024641939,4.858,Active Import Interval (kW),25-12-2025 17:30
10013715764,000000000024641939,4.666,Active Import Interval (kW),25-12-2025 17:00
10013715764,000000000024641939,4.636,Active Import Interval (kW),25-12-2025 16:30
10013715764,000000000024641939,3.702,Active Import Interval (kW),25-12-2025 16:00
10013715764,000000000024641939,6.442,Active Import Interval (kW),25-12-2025 15:30
10013715764,000000000024641939,8.838,Active Import Interval (kW),25-12-2025 15:00
10013715764,000000000024641939,7.822,Active Import Interval (kW),25-12-2025 14:30
10013715764,000000000024641939,8.794,Active Import Interval (kW),25-12-2025 14:00
10013715764,000000000024641939,7.604,Active Import Interval (kW),25-12-2025 13:30
10013715764,000000000024641939,9.500,Active Import Interval (kW),25-12-2025 13:00
10013715764,000000000024641939,7.848,Active Import Interval (kW),25-12-2025 12:30
10013715764,000000000024641939,6.430,Active Import Interval (kW),25-12-2025 12:00
10013715764,000000000024641939,4.882,Active Import Interval (kW),25-12-2025 11:30
10013715764,000000000024641939,4.446,Active Import Interval (kW),25-12-2025 11:00
10013715764,000000000024641939,4.414,Active Import Interval (kW),25-12-2025 10:30
10013715764,000000000024641939,4.416,Active Import Interval (kW),25-12-2025 10:00
10013715764,000000000024641939,4.606,Active Import Interval (kW),25-12-2025 09:30
10013715764,000000000024641939,4.330,Active Import Interval (kW),25-12-2025 09:00
10013715764,000000000024641939,4.480,Active Import Interval (kW),25-12-2025 08:30
10013715764,000000000024641939,4.102,Active Import Interval (kW),25-12-2025 08:00
10013715764,000000000024641939,5.754,Active Import Interval (kW),25-12-2025 07:30
10013715764,000000000024641939,6.854,Active Import Interval (kW),25-12-2025 07:00
10013715764,000000000024641939,6.830,Active Import Interval (kW),25-12-2025 06:30
10013715764,000000000024641939,6.916,Active Import Interval (kW),25-12-2025 06:00
10013715764,000000000024641939,6.936,Active Import Interval (kW),25-12-2025 05:30
10013715764,000000000024641939,5.310,Active Import Interval (kW),25-12-2025 05:00
10013715764,000000000024641939,4.224,Active Import Interval (kW),25-12-2025 04:30
10013715764,000000000024641939,4.238,Active Import Interval (kW),25-12-2025 04:00
10013715764,000000000024641939,4.212,Active Import Interval (kW),25-12-2025 03:30
10013715764,000000000024641939,4.124,Active Import Interval (kW),25-12-2025 03:00
10013715764,000000000024641939,4.096,Active Import Interval (kW),25-12-2025 02:30
10013715764,000000000024641939,5.256,Active Import Interval (kW),25-12-2025 02:00
10013715764,000000000024641939,4.220,Active Import Interval (kW),25-12-2025 01:30
10013715764,000000000024641939,4.836,Active Import Interval (kW),25-12-2025 01:00
10013715764,000000000024641939,4.202,Active Import Interval (kW),25-12-2025 00:30
10013715764,000000000024641939,3.858,Active Import Interval (kW),25-12-2025 00:00
10013715764,000000000024641939,4.120,Active Import Interval (kW),24-12-2025 23:30
10013715764,000000000024641939,4.406,Active Import Interval (kW),24-12-2025 23:00
10013715764,000000000024641939,4.316,Active Import Interval (kW),24-12-2025 22:30
10013715764,000000000024641939,4.300,Active Import Interval (kW),24-12-2025 22:00
10013715764,000000000024641939,4.092,Active Import Interval (kW),24-12-2025 21:30
10013715764,000000000024641939,4.420,Active Import Interval (kW),24-12-2025 21:00
10013715764,000000000024641939,4.472,Active Import Interval (kW),24-12-2025 20:30
10013715764,000000000024641939,6.144,Active Import Interval (kW),24-12-2025 20:00
10013715764,000000000024641939,5.044,Active Import Interval (kW),24-12-2025 19:30
10013715764,000000000024641939,1.162,Active Import Interval (kW),24-12-2025 19:00
10013715764,000000000024641939,1.784,Active Import Interval (kW),24-12-2025 18:30
10013715764,000000000024641939,1.500,Active Import Interval (kW),24-12-2025 18:00
10013715764,000000000024641939,1.218,Active Import Interval (kW),24-12-2025 17:30
10013715764,000000000024641939,3.968,Active Import Interval (kW),24-12-2025 17:00
10013715764,000000000024641939,5.244,Active Import Interval (kW),24-12-2025 16:30
10013715764,000000000024641939,4.730,Active Import Interval (kW),24-12-2025 16:00
10013715764,000000000024641939,3.328,Active Import Interval (kW),24-12-2025 15:30
10013715764,000000000024641939,3.540,Active Import Interval (kW),24-12-2025 15:00
10013715764,000000000024641939,3.786,Active Import Interval (kW),24-12-2025 14:30
10013715764,000000000024641939,2.678,Active Import Interval (kW),24-12-2025 14:00
10013715764,000000000024641939,1.512,Active Import Interval (kW),24-12-2025 13:30
10013715764,000000000024641939,2.306,Active Import Interval (kW),24-12-2025 13:00
10013715764,000000000024641939,2.476,Active Import Interval (kW),24-12-2025 12:30
10013715764,000000000024641939,3.348,Active Import Interval (kW),24-12-2025 12:00
10013715764,000000000024641939,2.370,Active Import Interval (kW),24-12-2025 11:30
10013715764,000000000024641939,3.112,Active Import Interval (kW),24-12-2025 11:00
10013715764,000000000024641939,2.824,Active Import Interval (kW),24-12-2025 10:30
10013715764,000000000024641939,3.166,Active Import Interval (kW),24-12-2025 10:00
10013715764,000000000024641939,3.116,Active Import Interval (kW),24-12-2025 09:30
