MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
99999999901,000000000000000001,0.265,Active Import Interval (kW),02-01-2025 01:30
99999999901,000000000000000001,0.286,Active Import Interval (kW),02-01-2025 02:00
99999999901,000000000000000001,0.27,Active Import Interval (kW),02-01-2025 02:30
99999999901,000000000000000001,0.327,Active Import Interval (kW),02-01-2025 03:00
99999999901,000000000000000001,0.257,Active Import Interval (kW),02-01-2025 03:30
99999999901,000000000000000001,0.251,Active Import Interval (kW),02-01-2025 04:00
99999999901,000000000000000001,0.292,Active Import Interval (kW),02-01-2025 04:30
99999999901,000000000000000001,0.613,Active Import Interval (kW),02-01-2025 05:00
99999999901,000000000000000001,0.573,Active Import Interval (kW),02-01-2025 05:30
99999999901,000000000000000001,0.587,Active Import Interval (kW),02-01-2025 06:00
99999999901,000000000000000001,1.908,Active Import Interval (kW),02-01-2025 06:30
99999999901,000000000000000001,1.699,Active Import Interval (kW),02-01-2025 07:00
99999999901,000000000000000001,1.517,Active Import Interval (kW),02-01-2025 07:30
99999999901,000000000000000001,1.639,Active Import Interval (kW),02-01-2025 08:00
99999999901,000000000000000001,0.79,Active Import Interval (kW),02-01-2025 08:30
99999999901,000000000000000001,0.622,Active Import Interval (kW),02-01-2025 09:00
99999999901,000000000000000001,0.674,Active Import Interval (kW),02-01-2025 09:30
99999999901,000000000000000001,0.655,Active Import Interval (kW),02-01-2025 10:00
99999999901,000000000000000001,0.328,Active Import Interval (kW),02-01-2025 10:30
99999999901,000000000000000001,0.356,Active Import Interval (kW),02-01-2025 11:00
99999999901,000000000000000001,0.352,Active Import Interval (kW),02-01-2025 11:30
99999999901,000000000000000001,0.399,Active Import Interval (kW),02-01-2025 12:00
99999999901,000000000000000001,0.353,Active Import Interval (kW),02-01-2025 12:30
99999999901,000000000000000001,0.32,Active Import Interval (kW),02-01-2025 13:00
99999999901,000000000000000001,0.321,Active Import Interval (kW),02-01-2025 13:30
99999999901,000000000000000001,0.314,Active Import Interval (kW),02-01-2025 14:00
99999999901,000000000000000001,0.362,Active Import Interval (kW),02-01-2025 14:30
99999999901,000000000000000001,0.321,Active Import Interval (kW),02-01-2025 15:00
99999999901,000000000000000001,0.334,Active Import Interval (kW),02-01-2025 15:30
99999999901,000000000000000001,0.356,Active Import Interval (kW),02-01-2025 16:00
99999999901,000000000000000001,0.317,Active Import Interval (kW),02-01-2025 16:30
99999999901,000000000000000001,0.328,Active Import Interval (kW),02-01-2025 17:00
99999999901,000000000000000001,0.287,Active Import Interval (kW),02-01-2025 17:30
99999999901,000000000000000001,1.452,Active Import Interval (kW),02-01-2025 18:00
99999999901,000000000000000001,1.518,Active Import Interval (kW),02-01-2025 18:30
99999999901,000000000000000001,1.643,Active Import Interval (kW),02-01-2025 19:00
99999999901,000000000000000001,1.742,Active Import Interval (kW),02-01-2025 19:30
99999999901,000000000000000001,0.672,Active Import Interval (kW),02-01-2025 20:00
99999999901,000000000000000001,0.656,Active Import Interval (kW),02-01-2025 20:30
99999999901,000000000000000001,0.62,Active Import Interval (kW),02-01-2025 21:00
99999999901,000000000000000001,0.366,Active Import Interval (kW),02-01-2025 21:30
99999999901,000000000000000001,0.36,Active Import Interval (kW),02-01-2025 22:00
99999999901,000000000000000001,0.344,Active Import Interval (kW),02-01-2025 22:30
99999999901,000000000000000001,0.309,Active Import Interval (kW),02-01-2025 23:00
99999999901,000000000000000001,0.361,Active Import Interval (kW),02-01-2025 23:30
99999999901,000000000000000001,0.347,Active Import Interval (kW),03-01-2025 00:00
99999999901,000000000000000001,0.302,Active Import Interval (kW),03-01-2025 00:30
99999999901,000000000000000001,0.275,Active Import Interval (kW),03-01-2025 01:00
99999999901,000000000000000001,0.318,Active Import Interval (kW),03-01-2025 01:30
99999999901,000000000000000001,0.267,Active Import Interval (kW),03-01-2025 02:00
99999999901,000000000000000001,0.31,Active Import Interval (kW),03-01-2025 02:30
99999999901,000000000000000001,0.278,Active Import Interval (kW),03-01-2025 03:00
99999999901,000000000000000001,0.264,Active Import Interval (kW),03-01-2025 03:30
99999999901,000000000000000001,0.25,Active Import Interval (kW),03-01-2025 04:00
99999999901,000000000000000001,0.272,Active Import Interval (kW),03-01-2025 04:30
99999999901,000000000000000001,0.613,Active Import Interval (kW),03-01-2025 05:00
99999999901,000000000000000001,0.586,Active Import Interval (kW),03-01-2025 05:30
99999999901,000000000000000001,0.581,Active Import Interval (kW),03-01-2025 06:00
99999999901,000000000000000001,1.387,Active Import Interval (kW),03-01-2025 06:30
99999999901,000000000000000001,1.81,Active Import Interval (kW),03-01-2025 07:00
99999999901,000000000000000001,1.788,Active Import Interval (kW),03-01-2025 07:30
99999999901,000000000000000001,1.637,Active Import Interval (kW),03-01-2025 08:00
99999999901,000000000000000001,0.697,Active Import Interval (kW),03-01-2025 08:30
99999999901,000000000000000001,0.703,Active Import Interval (kW),03-01-2025 09:00
99999999901,000000000000000001,0.765,Active Import Interval (kW),03-01-2025 09:30
99999999901,000000000000000001,0.588,Active Import Interval (kW),03-01-2025 10:00
99999999901,000000000000000001,0.325,Active Import Interval (kW),03-01-2025 10:30
99999999901,000000000000000001,0.373,Active Import Interval (kW),03-01-2025 11:00
99999999901,000000000000000001,0.324,Active Import Interval (kW),03-01-2025 11:30
99999999901,000000000000000001,0.327,Active Import Interval (kW),03-01-2025 12:00
99999999901,000000000000000001,0.339,Active Import Interval (kW),03-01-2025 12:30
99999999901,000000000000000001,0.303,Active Import Interval (kW),03-01-2025 13:00
99999999901,000000000000000001,0.342,Active Import Interval (kW),03-01-2025 13:30
99999999901,000000000000000001,0.304,Active Import Interval (kW),03-01-2025 14:00
99999999901,000000000000000001,0.36,Active Import Interval (kW),03-01-2025 14:30
99999999901,000000000000000001,0.336,Active Import Interval (kW),03-01-2025 15:00
99999999901,000000000000000001,0.398,Active Import Interval (kW),03-01-2025 15:30
99999999901,000000000000000001,0.344,Active Import Interval (kW),03-01-2025 16:00
99999999901,000000000000000001,0.373,Active Import Interval (kW),03-01-2025 16:30
99999999901,000000000000000001,0.301,Active Import Interval (kW),03-01-2025 17:00
99999999901,000000000000000001,0.333,Active Import Interval (kW),03-01-2025 17:30
99999999901,000000000000000001,1.631,Active Import Interval (kW),03-01-2025 18:00
99999999901,000000000000000001,1.812,Active Import Interval (kW),03-01-2025 18:30
99999999901,000000000000000001,1.376,Active Import Interval (kW),03-01-2025 19:00
99999999901,000000000000000001,1.716,Active Import Interval (kW),03-01-2025 19:30
99999999901,000000000000000001,0.704,Active Import Interval (kW),03-01-2025 20:00
99999999901,000000000000000001,0.721,Active Import Interval (kW),03-01-2025 20:30
99999999901,000000000000000001,0.646,Active Import Interval (kW),03-01-2025 21:00
99999999901,000000000000000001,0.338,Active Import Interval (kW),03-01-2025 21:30
99999999901,000000000000000001,0.322,Active Import Interval (kW),03-01-2025 22:00
99999999901,000000000000000001,0.303,Active Import Interval (kW),03-01-2025 22:30
99999999901,000000000000000001,0.342,Active Import Interval (kW),03-01-2025 23:00
99999999901,000000000000000001,0.331,Active Import Interval (kW),03-01-2025 23:30
99999999901,000000000000000001,0.391,Active Import Interval (kW),04-01-2025 00:00
99999999901,000000000000000001,0.262,Active Import Interval (kW),04-01-2025 00:30
99999999901,000000000000000001,0.282,Active Import Interval (kW),04-01-2025 01:00
99999999901,000000000000000001,0.241,Active Import Interval (kW),04-01-2025 01:30
99999999901,000000000000000001,0.266,Active Import Interval (kW),04-01-2025 02:00
99999999901,000000000000000001,0.281,Active Import Interval (kW),04-01-2025 02:30
99999999901,000000000000000001,0.293,Active Import Interval (kW),04-01-2025 03:00
99999999901,000000000000000001,0.307,Active Import Interval (kW),04-01-2025 03:30
99999999901,000000000000000001,0.274,Active Import Interval (kW),04-01-2025 04:00
99999999901,000000000000000001,0.251,Active Import Interval (kW),04-01-2025 04:30
99999999901,000000000000000001,0.571,Active Import Interval (kW),04-01-2025 05:00
99999999901,000000000000000001,0.573,Active Import Interval (kW),04-01-2025 05:30
99999999901,000000000000000001,0.572,Active Import Interval (kW),04-01-2025 06:00
99999999901,000000000000000001,1.616,Active Import Interval (kW),04-01-2025 06:30
99999999901,000000000000000001,1.868,Active Import Interval (kW),04-01-2025 07:00
99999999901,000000000000000001,1.724,Active Import Interval (kW),04-01-2025 07:30
99999999901,000000000000000001,1.808,Active Import Interval (kW),04-01-2025 08:00
99999999901,000000000000000001,0.809,Active Import Interval (kW),04-01-2025 08:30
99999999901,000000000000000001,0.738,Active Import Interval (kW),04-01-2025 09:00
99999999901,000000000000000001,0.688,Active Import Interval (kW),04-01-2025 09:30
99999999901,000000000000000001,0.753,Active Import Interval (kW),04-01-2025 10:00
99999999901,000000000000000001,0.343,Active Import Interval (kW),04-01-2025 10:30
99999999901,000000000000000001,0.328,Active Import Interval (kW),04-01-2025 11:00
99999999901,000000000000000001,0.339,Active Import Interval (kW),04-01-2025 11:30
99999999901,000000000000000001,0.376,Active Import Interval (kW),04-01-2025 12:00
99999999901,000000000000000001,0.34,Active Import Interval (kW),04-01-2025 12:30
99999999901,000000000000000001,0.35,Active Import Interval (kW),04-01-2025 13:00
99999999901,000000000000000001,0.369,Active Import Interval (kW),04-01-2025 13:30
99999999901,000000000000000001,0.323,Active Import Interval (kW),04-01-2025 14:00
99999999901,000000000000000001,0.29,Active Import Interval (kW),04-01-2025 14:30
99999999901,000000000000000001,0.344,Active Import Interval (kW),04-01-2025 15:00
99999999901,000000000000000001,0.343,Active Import Interval (kW),04-01-2025 15:30
99999999901,000000000000000001,0.32,Active Import Interval (kW),04-01-2025 16:00
99999999901,000000000000000001,0.36,Active Import Interval (kW),04-01-2025 16:30
99999999901,000000000000000001,0.353,Active Import Interval (kW),04-01-2025 17:00
99999999901,000000000000000001,0.31,Active Import Interval (kW),04-01-2025 17:30
99999999901,000000000000000001,1.656,Active Import Interval (kW),04-01-2025 18:00
99999999901,000000000000000001,1.565,Active Import Interval (kW),04-01-2025 18:30
99999999901,000000000000000001,1.401,Active Import Interval (kW),04-01-2025 19:00
99999999901,000000000000000001,1.648,Active Import Interval (kW),04-01-2025 19:30
99999999901,000000000000000001,0.67,Active Import Interval (kW),04-01-2025 20:00
99999999901,000000000000000001,0.604,Active Import Interval (kW),04-01-2025 20:30
99999999901,000000000000000001,0.637,Active Import Interval (kW),04-01-2025 21:00
99999999901,000000000000000001,0.349,Active Import Interval (kW),04-01-2025 21:30
99999999901,000000000000000001,0.321,Active Import Interval (kW),04-01-2025 22:00
99999999901,000000000000000001,0.347,Active Import Interval (kW),04-01-2025 22:30
99999999901,000000000000000001,0.364,Active Import Interval (kW),04-01-2025 23:00
99999999901,000000000000000001,0.317,Active Import Interval (kW),04-01-2025 23:30
99999999901,000000000000000001,0.347,Active Import Interval (kW),05-01-2025 00:00
99999999901,000000000000000001,0.275,Active Import Interval (kW),05-01-2025 00:30
99999999901,000000000000000001,0.325,Active Import Interval (kW),05-01-2025 01:00
99999999901,000000000000000001,0.234,Active Import Interval (kW),05-01-2025 01:30
99999999901,000000000000000001,0.29,Active Import Interval (kW),05-01-2025 02:00
99999999901,000000000000000001,0.268,Active Import Interval (kW),05-01-2025 02:30
99999999901,000000000000000001,0.273,Active Import Interval (kW),05-01-2025 03:00
99999999901,000000000000000001,0.317,Active Import Interval (kW),05-01-2025 03:30
99999999901,000000000000000001,0.275,Active Import Interval (kW),05-01-2025 04:00
99999999901,000000000000000001,0.325,Active Import Interval (kW),05-01-2025 04:30
99999999901,000000000000000001,0.531,Active Import Interval (kW),05-01-2025 05:00
99999999901,000000000000000001,0.566,Active Import Interval (kW),05-01-2025 05:30
99999999901,000000000000000001,0.529,Active Import Interval (kW),05-01-2025 06:00
99999999901,000000000000000001,1.618,Active Import Interval (kW),05-01-2025 06:30
99999999901,000000000000000001,1.721,Active Import Interval (kW),05-01-2025 07:00
99999999901,000000000000000001,1.674,Active Import Interval (kW),05-01-2025 07:30
99999999901,000000000000000001,1.74,Active Import Interval (kW),05-01-2025 08:00
99999999901,000000000000000001,0.61,Active Import Interval (kW),05-01-2025 08:30
99999999901,000000000000000001,0.816,Active Import Interval (kW),05-01-2025 09:00
99999999901,000000000000000001,0.664,Active Import Interval (kW),05-01-2025 09:30
99999999901,000000000000000001,0.732,Active Import Interval (kW),05-01-2025 10:00
99999999901,000000000000000001,0.309,Active Import Interval (kW),05-01-2025 10:30
99999999901,000000000000000001,0.344,Active Import Interval (kW),05-01-2025 11:00
99999999901,000000000000000001,0.421,Active Import Interval (kW),05-01-2025 11:30
99999999901,000000000000000001,0.313,Active Import Interval (kW),05-01-2025 12:00
99999999901,000000000000000001,0.296,Active Import Interval (kW),05-01-2025 12:30
99999999901,000000000000000001,0.322,Active Import Interval (kW),05-01-2025 13:00
99999999901,000000000000000001,0.349,Active Import Interval (kW),05-01-2025 13:30
99999999901,000000000000000001,0.355,Active Import Interval (kW),05-01-2025 14:00
99999999901,000000000000000001,0.371,Active Import Interval (kW),05-01-2025 14:30
99999999901,000000000000000001,0.329,Active Import Interval (kW),05-01-2025 15:00
99999999901,000000000000000001,0.293,Active Import Interval (kW),05-01-2025 15:30
99999999901,000000000000000001,0.325,Active Import Interval (kW),05-01-2025 16:00
99999999901,000000000000000001,0.37,Active Import Interval (kW),05-01-2025 16:30
99999999901,000000000000000001,0.349,Active Import Interval (kW),05-01-2025 17:00
99999999901,000000000000000001,0.284,Active Import Interval (kW),05-01-2025 17:30
99999999901,000000000000000001,1.586,Active Import Interval (kW),05-01-2025 18:00
99999999901,000000000000000001,1.768,Active Import Interval (kW),05-01-2025 18:30
99999999901,000000000000000001,1.86,Active Import Interval (kW),05-01-2025 19:00
99999999901,000000000000000001,1.661,Active Import Interval (kW),05-01-2025 19:30
99999999901,000000000000000001,0.689,Active Import Interval (kW),05-01-2025 20:00
99999999901,000000000000000001,0.578,Active Import Interval (kW),05-01-2025 20:30
99999999901,000000000000000001,0.57,Active Import Interval (kW),05-01-2025 21:00
99999999901,000000000000000001,0.338,Active Import Interval (kW),05-01-2025 21:30
99999999901,000000000000000001,0.35,Active Import Interval (kW),05-01-2025 22:00
99999999901,000000000000000001,0.352,Active Import Interval (kW),05-01-2025 22:30
99999999901,000000000000000001,0.323,Active Import Interval (kW),05-01-2025 23:00
99999999901,000000000000000001,0.305,Active Import Interval (kW),05-01-2025 23:30
99999999901,000000000000000001,0.315,Active Import Interval (kW),06-01-2025 00:00
99999999901,000000000000000001,0.25,Active Import Interval (kW),06-01-2025 00:30
99999999901,000000000000000001,0.289,Active Import Interval (kW),06-01-2025 01:00
99999999901,000000000000000001,0.224,Active Import Interval (kW),06-01-2025 01:30
99999999901,000000000000000001,0.268,Active Import Interval (kW),06-01-2025 02:00
99999999901,000000000000000001,0.285,Active Import Interval (kW),06-01-2025 02:30
99999999901,000000000000000001,0.309,Active Import Interval (kW),06-01-2025 03:00
99999999901,000000000000000001,0.277,Active Import Interval (kW),06-01-2025 03:30
99999999901,000000000000000001,0.297,Active Import Interval (kW),06-01-2025 04:00
99999999901,000000000000000001,0.266,Active Import Interval (kW),06-01-2025 04:30
99999999901,000000000000000001,0.518,Active Import Interval (kW),06-01-2025 05:00
99999999901,000000000000000001,0.521,Active Import Interval (kW),06-01-2025 05:30
99999999901,000000000000000001,0.618,Active Import Interval (kW),06-01-2025 06:00
99999999901,000000000000000001,1.848,Active Import Interval (kW),06-01-2025 06:30
99999999901,000000000000000001,1.779,Active Import Interval (kW),06-01-2025 07:00
99999999901,000000000000000001,2.168,Active Import Interval (kW),06-01-2025 07:30
99999999901,000000000000000001,1.708,Active Import Interval (kW),06-01-2025 08:00
99999999901,000000000000000001,0.77,Active Import Interval (kW),06-01-2025 08:30
99999999901,000000000000000001,0.721,Active Import Interval (kW),06-01-2025 09:00
99999999901,000000000000000001,0.661,Active Import Interval (kW),06-01-2025 09:30
99999999901,000000000000000001,0.761,Active Import Interval (kW),06-01-2025 10:00
99999999901,000000000000000001,0.377,Active Import Interval (kW),06-01-2025 10:30
99999999901,000000000000000001,0.299,Active Import Interval (kW),06-01-2025 11:00
99999999901,000000000000000001,0.326,Active Import Interval (kW),06-01-2025 11:30
99999999901,000000000000000001,0.348,Active Import Interval (kW),06-01-2025 12:00
99999999901,000000000000000001,0.357,Active Import Interval (kW),06-01-2025 12:30
99999999901,000000000000000001,0.3,Active Import Interval (kW),06-01-2025 13:00
99999999901,000000000000000001,0.276,Active Import Interval (kW),06-01-2025 13:30
99999999901,000000000000000001,0.285,Active Import Interval (kW),06-01-2025 14:00
99999999901,000000000000000001,0.334,Active Import Interval (kW),06-01-2025 14:30
99999999901,000000000000000001,0.334,Active Import Interval (kW),06-01-2025 15:00
99999999901,000000000000000001,0.346,Active Import Interval (kW),06-01-2025 15:30
99999999901,000000000000000001,0.316,Active Import Interval (kW),06-01-2025 16:00
99999999901,000000000000000001,0.303,Active Import Interval (kW),06-01-2025 16:30
99999999901,000000000000000001,0.282,Active Import Interval (kW),06-01-2025 17:00
99999999901,000000000000000001,0.345,Active Import Interval (kW),06-01-2025 17:30
99999999901,000000000000000001,1.637,Active Import Interval (kW),06-01-2025 18:00
99999999901,000000000000000001,1.716,Active Import Interval (kW),06-01-2025 18:30
99999999901,000000000000000001,1.691,Active Import Interval (kW),06-01-2025 19:00
99999999901,000000000000000001,1.566,Active Import Interval (kW),06-01-2025 19:30
99999999901,000000000000000001,0.745,Active Import Interval (kW),06-01-2025 20:00
99999999901,000000000000000001,0.635,Active Import Interval (kW),06-01-2025 20:30
99999999901,000000000000000001,0.579,Active Import Interval (kW),06-01-2025 21:00
99999999901,000000000000000001,0.322,Active Import Interval (kW),06-01-2025 21:30
99999999901,000000000000000001,0.321,Active Import Interval (kW),06-01-2025 22:00
99999999901,000000000000000001,0.278,Active Import Interval (kW),06-01-2025 22:30
99999999901,000000000000000001,0.341,Active Import Interval (kW),06-01-2025 23:00
99999999901,000000000000000001,0.343,Active Import Interval (kW),06-01-2025 23:30
99999999901,000000000000000001,0.327,Active Import Interval (kW),07-01-2025 00:00
99999999901,000000000000000001,0.259,Active Import Interval (kW),07-01-2025 00:30
99999999901,000000000000000001,0.283,Active Import Interval (kW),07-01-2025 01:00
99999999901,000000000000000001,0.313,Active Import Interval (kW),07-01-2025 01:30
99999999901,000000000000000001,0.276,Active Import Interval (kW),07-01-2025 02:00
99999999901,000000000000000001,0.264,Active Import Interval (kW),07-01-2025 02:30
99999999901,000000000000000001,0.262,Active Import Interval (kW),07-01-2025 03:00
99999999901,000000000000000001,0.274,Active Import Interval (kW),07-01-2025 03:30
99999999901,000000000000000001,0.247,Active Import Interval (kW),07-01-2025 04:00
99999999901,000000000000000001,0.272,Active Import Interval (kW),07-01-2025 04:30
99999999901,000000000000000001,0.553,Active Import Interval (kW),07-01-2025 05:00
99999999901,000000000000000001,0.632,Active Import Interval (kW),07-01-2025 05:30
99999999901,000000000000000001,0.592,Active Import Interval (kW),07-01-2025 06:00
99999999901,000000000000000001,1.854,Active Import Interval (kW),07-01-2025 06:30
99999999901,000000000000000001,1.615,Active Import Interval (kW),07-01-2025 07:00
99999999901,000000000000000001,1.804,Active Import Interval (kW),07-01-2025 07:30
99999999901,000000000000000001,1.556,Active Import Interval (kW),07-01-2025 08:00
99999999901,000000000000000001,0.752,Active Import Interval (kW),07-01-2025 08:30
99999999901,000000000000000001,0.727,Active Import Interval (kW),07-01-2025 09:00
99999999901,000000000000000001,0.631,Active Import Interval (kW),07-01-2025 09:30
99999999901,000000000000000001,0.745,Active Import Interval (kW),07-01-2025 10:00
99999999901,000000000000000001,0.352,Active Import Interval (kW),07-01-2025 10:30
99999999901,000000000000000001,0.285,Active Import Interval (kW),07-01-2025 11:00
99999999901,000000000000000001,0.351,Active Import Interval (kW),07-01-2025 11:30
99999999901,000000000000000001,0.325,Active Import Interval (kW),07-01-2025 12:00
99999999901,000000000000000001,0.336,Active Import Interval (kW),07-01-2025 12:30
99999999901,000000000000000001,0.349,Active Import Interval (kW),07-01-2025 13:00
99999999901,000000000000000001,0.347,Active Import Interval (kW),07-01-2025 13:30
99999999901,000000000000000001,0.281,Active Import Interval (kW),07-01-2025 14:00
99999999901,000000000000000001,0.305,Active Import Interval (kW),07-01-2025 14:30
99999999901,000000000000000001,0.357,Active Import Interval (kW),07-01-2025 15:00
99999999901,000000000000000001,0.371,Active Import Interval (kW),07-01-2025 15:30
99999999901,000000000000000001,0.388,Active Import Interval (kW),07-01-2025 16:00
99999999901,000000000000000001,0.385,Active Import Interval (kW),07-01-2025 16:30
99999999901,000000000000000001,0.281,Active Import Interval (kW),07-01-2025 17:00
99999999901,000000000000000001,0.357,Active Import Interval (kW),07-01-2025 17:30
99999999901,000000000000000001,1.346,Active Import Interval (kW),07-01-2025 18:00
99999999901,000000000000000001,1.795,Active Import Interval (kW),07-01-2025 18:30
99999999901,000000000000000001,1.622,Active Import Interval (kW),07-01-2025 19:00
99999999901,000000000000000001,1.445,Active Import Interval (kW),07-01-2025 19:30
99999999901,000000000000000001,0.781,Active Import Interval (kW),07-01-2025 20:00
99999999901,000000000000000001,0.675,Active Import Interval (kW),07-01-2025 20:30
99999999901,000000000000000001,0.519,Active Import Interval (kW),07-01-2025 21:00
99999999901,000000000000000001,0.344,Active Import Interval (kW),07-01-2025 21:30
99999999901,000000000000000001,0.317,Active Import Interval (kW),07-01-2025 22:00
99999999901,000000000000000001,0.339,Active Import Interval (kW),07-01-2025 22:30
99999999901,000000000000000001,0.324,Active Import Interval (kW),07-01-2025 23:00
99999999901,000000000000000001,0.373,Active Import Interval (kW),07-01-2025 23:30
99999999901,000000000000000001,0.298,Active Import Interval (kW),08-01-2025 00:00
99999999901,000000000000000001,0.282,Active Import Interval (kW),08-01-2025 00:30
99999999901,000000000000000001,0.315,Active Import Interval (kW),08-01-2025 01:00
99999999901,000000000000000001,0.257,Active Import Interval (kW),08-01-2025 01:30
99999999901,000000000000000001,0.28,Active Import Interval (kW),08-01-2025 02:00
99999999901,000000000000000001,0.28,Active Import Interval (kW),08-01-2025 02:30
99999999901,000000000000000001,0.26,Active Import Interval (kW),08-01-2025 03:00
99999999901,000000000000000001,0.289,Active Import Interval (kW),08-01-2025 03:30
99999999901,000000000000000001,0.277,Active Import Interval (kW),08-01-2025 04:00
99999999901,000000000000000001,0.254,Active Import Interval (kW),08-01-2025 04:30
99999999901,000000000000000001,0.628,Active Import Interval (kW),08-01-2025 05:00
99999999901,000000000000000001,0.585,Active Import Interval (kW),08-01-2025 05:30
99999999901,000000000000000001,0.543,Active Import Interval (kW),08-01-2025 06:00
99999999901,000000000000000001,1.625,Active Import Interval (kW),08-01-2025 06:30
99999999901,000000000000000001,1.605,Active Import Interval (kW),08-01-2025 07:00
99999999901,000000000000000001,1.881,Active Import Interval (kW),08-01-2025 07:30
99999999901,000000000000000001,1.692,Active Import Interval (kW),08-01-2025 08:00
99999999901,000000000000000001,0.761,Active Import Interval (kW),08-01-2025 08:30
99999999901,000000000000000001,0.693,Active Import Interval (kW),08-01-2025 09:00
99999999901,000000000000000001,0.706,Active Import Interval (kW),08-01-2025 09:30
99999999901,000000000000000001,0.636,Active Import Interval (kW),08-01-2025 10:00
99999999901,000000000000000001,0.357,Active Import Interval (kW),08-01-2025 10:30
99999999901,000000000000000001,0.331,Active Import Interval (kW),08-01-2025 11:00
99999999901,000000000000000001,0.359,Active Import Interval (kW),08-01-2025 11:30
99999999901,000000000000000001,0.354,Active Import Interval (kW),08-01-2025 12:00
99999999901,000000000000000001,0.333,Active Import Interval (kW),08-01-2025 12:30
99999999901,000000000000000001,0.313,Active Import Interval (kW),08-01-2025 13:00
99999999901,000000000000000001,0.311,Active Import Interval (kW),08-01-2025 13:30
99999999901,000000000000000001,0.316,Active Import Interval (kW),08-01-2025 14:00
99999999901,000000000000000001,0.31,Active Import Interval (kW),08-01-2025 14:30
99999999901,000000000000000001,0.36,Active Import Interval (kW),08-01-2025 15:00
